src_bytes,class
46,normal
35195,normal
0,anomaly
0,anomaly
0,anomaly
228,normal
221,normal
1,anomaly
0,anomaly
0,anomaly
0,anomaly
338,normal
1,anomaly
0,normal
1032,anomaly
616,normal
0,anomaly
285,normal
289,normal
143,normal
44,normal
316,normal
1,anomaly
105,normal
0,anomaly
0,anomaly
44,normal
0,anomaly
0,normal
4316,normal
2381,normal
0,anomaly
234,normal
147,normal
0,anomaly
44,normal
0,anomaly
260,normal
325,normal
74,normal
257,normal
0,anomaly
105,normal
0,anomaly
30,normal
214,normal
272,normal
297,normal
0,anomaly
218,normal
0,anomaly
0,anomaly
203,normal
641,normal
0,anomaly
0,anomaly
0,anomaly
312,normal
288,normal
0,anomaly
0,anomaly
1470,normal
234,normal
44,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
6,normal
0,anomaly
0,anomaly
0,anomaly
214,normal
44,normal
0,anomaly
232,normal
0,anomaly
0,anomaly
43,normal
335,normal
520,anomaly
0,normal
45,normal
175,normal
0,anomaly
237,normal
238,normal
312,normal
0,anomaly
335,normal
300,normal
219,normal
46,normal
235,normal
0,anomaly
78,normal
0,anomaly
700,normal
1233,anomaly
231,normal
0,anomaly
289,normal
0,anomaly
0,anomaly
307,normal
0,anomaly
48,normal
28,anomaly
0,anomaly
0,anomaly
105,normal
0,anomaly
206,normal
197,normal
8,anomaly
904,normal
0,anomaly
8,normal
519,normal
988,normal
0,anomaly
0,anomaly
0,anomaly
44,normal
30,normal
286,normal
2171,normal
331,normal
0,anomaly
92994,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
297,normal
4539,normal
307,normal
188,normal
358,normal
0,anomaly
13,normal
383,normal
247,normal
8,anomaly
0,anomaly
221,normal
178,normal
30,normal
245,normal
0,anomaly
0,anomaly
0,anomaly
313,normal
314,normal
212,normal
316,normal
383,normal
0,anomaly
0,anomaly
311,normal
1132,normal
2194619,normal
59,normal
8,anomaly
250,normal
20,anomaly
78,normal
0,anomaly
264,normal
0,anomaly
145,normal
1676,normal
0,anomaly
0,anomaly
46,normal
0,anomaly
0,anomaly
257,normal
319,normal
1103,normal
194,normal
134,normal
0,normal
45,normal
1,anomaly
0,anomaly
247,normal
2615,normal
0,anomaly
241,normal
1,anomaly
0,anomaly
225,normal
0,anomaly
227,normal
172,normal
0,anomaly
210,normal
333,normal
314,normal
202,normal
294,normal
0,anomaly
0,anomaly
346,normal
276,normal
8,normal
0,anomaly
44,normal
194,normal
344,normal
360,normal
0,anomaly
0,anomaly
140,normal
200,normal
0,anomaly
0,anomaly
0,anomaly
146,normal
105,normal
294,normal
766,normal
0,anomaly
186,normal
45,normal
1032,anomaly
0,anomaly
212,normal
44,normal
204,normal
0,anomaly
213,normal
259,normal
28,anomaly
0,anomaly
1032,anomaly
146,normal
0,anomaly
195,normal
233,normal
11600,normal
0,anomaly
105,normal
0,anomaly
46,normal
18,anomaly
207,anomaly
0,anomaly
44,normal
125,normal
0,anomaly
0,anomaly
336,normal
0,anomaly
0,anomaly
105,normal
1032,anomaly
0,anomaly
303,normal
516,normal
183,normal
229,normal
45,normal
8,anomaly
227,normal
0,anomaly
196,normal
231,normal
0,anomaly
8,anomaly
216,normal
0,anomaly
727,normal
0,anomaly
322,normal
0,anomaly
0,anomaly
43,normal
0,anomaly
520,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
302,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
105,normal
316,normal
1032,anomaly
105,normal
339,normal
43,normal
326,normal
230,normal
0,anomaly
161,normal
226,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
54540,anomaly
1,anomaly
0,anomaly
0,anomaly
245,normal
0,anomaly
0,anomaly
266,normal
1012,normal
228,normal
1020,normal
281,normal
333,normal
0,anomaly
261,normal
302,normal
0,anomaly
0,anomaly
0,anomaly
8,anomaly
0,anomaly
1032,anomaly
105,normal
383,normal
0,anomaly
303,normal
1,anomaly
0,anomaly
867,normal
292,normal
0,anomaly
1,anomaly
300,normal
0,normal
8,anomaly
288,normal
244,normal
0,anomaly
234,normal
0,anomaly
244,normal
0,anomaly
0,anomaly
1057,normal
8,anomaly
147,normal
0,anomaly
1,anomaly
1032,anomaly
0,anomaly
0,anomaly
322,normal
12165,normal
0,anomaly
0,anomaly
218,normal
0,anomaly
296,normal
0,anomaly
214,normal
225,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
907,normal
0,anomaly
0,anomaly
0,anomaly
224,normal
316,normal
325,normal
334,anomaly
8,anomaly
305,normal
0,normal
0,anomaly
205,normal
230,normal
0,anomaly
0,anomaly
252,normal
295,normal
0,anomaly
874,normal
102,normal
0,anomaly
328,normal
0,anomaly
0,anomaly
8,anomaly
236,normal
0,anomaly
237,normal
0,normal
105,normal
0,normal
0,anomaly
54540,anomaly
0,anomaly
0,anomaly
0,anomaly
19,normal
125,normal
0,anomaly
292,normal
0,anomaly
8769,normal
8,anomaly
28,anomaly
44,normal
0,anomaly
1,anomaly
236,normal
0,anomaly
0,anomaly
0,anomaly
1032,anomaly
358,normal
44,normal
0,anomaly
147,normal
0,anomaly
42,normal
0,anomaly
241,normal
0,anomaly
167,normal
1874,normal
313,normal
0,anomaly
227,normal
0,anomaly
0,anomaly
0,anomaly
211,normal
0,anomaly
0,anomaly
43,normal
330,normal
0,anomaly
6,anomaly
0,anomaly
220,normal
0,anomaly
286,normal
0,anomaly
45,normal
1809,normal
0,anomaly
46,normal
0,anomaly
0,anomaly
46,normal
331,normal
0,anomaly
0,anomaly
342,normal
330,normal
1032,anomaly
12165,normal
44,normal
232,normal
244,normal
228,normal
0,anomaly
327,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
15377,normal
0,anomaly
105,normal
0,anomaly
0,anomaly
216,normal
232,normal
196,normal
211,normal
201,normal
236,normal
296,normal
333,normal
0,anomaly
0,anomaly
567,normal
7321,normal
0,anomaly
0,anomaly
1183,normal
5830,normal
0,anomaly
0,anomaly
6,anomaly
312,normal
0,anomaly
146,normal
0,normal
0,anomaly
1,anomaly
0,anomaly
0,anomaly
1630,normal
13684,normal
89,normal
240,normal
0,anomaly
2483,normal
0,anomaly
0,anomaly
0,anomaly
7077,normal
0,anomaly
305,normal
0,normal
318,normal
0,anomaly
147,normal
326,normal
0,anomaly
238,normal
926,normal
0,anomaly
30,normal
0,anomaly
0,anomaly
1699,normal
810,normal
944,normal
54540,anomaly
0,anomaly
1220,normal
2194619,normal
289,normal
8,anomaly
0,anomaly
44,normal
225,normal
306,normal
0,anomaly
0,anomaly
8,anomaly
172,normal
0,anomaly
8,anomaly
190,normal
0,anomaly
318,normal
42,normal
0,anomaly
229,normal
0,anomaly
321,normal
0,normal
189,normal
221,normal
0,anomaly
0,anomaly
0,anomaly
1468,normal
0,anomaly
182,normal
223,normal
44,normal
0,anomaly
256,normal
361,normal
303,normal
147,normal
12,normal
229,normal
310,normal
0,anomaly
230,normal
45,normal
225,normal
0,anomaly
0,anomaly
147,normal
221,normal
0,anomaly
948,normal
215,normal
0,anomaly
0,anomaly
0,normal
277,normal
0,anomaly
44,normal
8,anomaly
0,anomaly
262,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
46,normal
438,normal
361,normal
323,normal
0,anomaly
312,normal
293,normal
18,anomaly
0,anomaly
147,normal
0,normal
1032,anomaly
147,normal
322,normal
236,normal
0,anomaly
0,anomaly
7077,normal
147,normal
228,normal
0,anomaly
245,normal
0,anomaly
516,normal
146,normal
147,normal
0,anomaly
0,normal
255,normal
199,normal
0,anomaly
0,anomaly
0,normal
310,normal
0,anomaly
0,anomaly
0,anomaly
260,normal
167,normal
44,normal
12,normal
0,anomaly
223,normal
208,normal
210,normal
1,anomaly
1195,normal
0,anomaly
105,normal
239,normal
0,anomaly
0,anomaly
303,normal
223,normal
146,normal
320,normal
0,anomaly
8,anomaly
54540,anomaly
1361,normal
213,normal
278,normal
240,normal
206,normal
0,anomaly
0,normal
1163,normal
201,normal
220,normal
0,normal
0,anomaly
0,anomaly
231,normal
212,normal
318,normal
45,normal
641,normal
0,anomaly
71,normal
0,anomaly
216,normal
319,normal
164,normal
0,anomaly
0,anomaly
312,normal
46,normal
814,normal
0,anomaly
324,normal
284,normal
147,normal
221,normal
0,anomaly
0,anomaly
0,anomaly
1299,normal
358,normal
1486,normal
63,normal
2936,normal
145,normal
0,anomaly
8,anomaly
339,normal
0,anomaly
227,normal
0,anomaly
0,anomaly
0,anomaly
197,normal
0,anomaly
326,normal
1,anomaly
218,normal
231,normal
0,anomaly
8,anomaly
0,anomaly
147,normal
1047,normal
224,normal
2504,normal
0,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1504,normal
312,normal
147,normal
45,normal
238,normal
0,anomaly
336,normal
0,anomaly
105,normal
0,anomaly
26408,normal
0,anomaly
0,anomaly
184,normal
0,anomaly
0,anomaly
0,anomaly
147,normal
8,anomaly
8,anomaly
210,normal
0,anomaly
42,normal
191,normal
239,normal
286,normal
235,normal
0,anomaly
0,anomaly
305,normal
233,normal
0,anomaly
349,normal
0,anomaly
224,normal
567,normal
0,anomaly
1401,normal
190,normal
1647,normal
15281,normal
258,normal
0,anomaly
46,normal
3888,normal
0,anomaly
520,anomaly
54540,anomaly
191,normal
0,anomaly
43,normal
0,normal
0,anomaly
0,anomaly
1996,normal
28,anomaly
213,normal
344,normal
290,normal
0,anomaly
229,normal
0,anomaly
247,normal
1323,normal
0,anomaly
306,normal
231,normal
44,normal
0,anomaly
313,normal
0,anomaly
1690,normal
1690,normal
0,anomaly
325,normal
0,anomaly
0,anomaly
0,normal
78,normal
0,anomaly
0,normal
44,normal
0,anomaly
0,anomaly
8,anomaly
246,normal
0,anomaly
0,anomaly
0,anomaly
992,normal
284,normal
0,anomaly
0,anomaly
0,anomaly
14052,normal
0,anomaly
0,anomaly
0,anomaly
45,normal
44,normal
222,normal
0,anomaly
8,anomaly
45,normal
0,anomaly
1032,anomaly
0,anomaly
210,normal
0,normal
306,normal
0,anomaly
235,normal
0,normal
0,anomaly
8,anomaly
284,normal
30,normal
210,normal
299,normal
193,normal
46,normal
0,anomaly
3064,normal
63,normal
0,anomaly
360,normal
1119,normal
1241,normal
0,anomaly
292,normal
1233,anomaly
0,anomaly
291,normal
231,normal
0,anomaly
8,anomaly
1723,normal
188,normal
146,normal
241,normal
0,anomaly
292,normal
0,anomaly
0,anomaly
0,normal
42,normal
0,normal
703,normal
228,normal
0,anomaly
293,normal
0,anomaly
36,normal
0,anomaly
33,normal
387,normal
1214,normal
0,anomaly
282,normal
0,anomaly
54540,anomaly
229,normal
520,anomaly
0,anomaly
9198,normal
0,anomaly
54540,anomaly
223,normal
237,normal
317,normal
0,anomaly
0,anomaly
236,normal
33,normal
1266,normal
0,anomaly
283,normal
228,normal
224,normal
0,anomaly
4660,normal
216,normal
0,anomaly
0,anomaly
0,anomaly
1280,normal
1032,anomaly
0,normal
196,normal
304,normal
0,anomaly
0,anomaly
0,anomaly
293,normal
8845,normal
0,anomaly
209,normal
196,normal
334,normal
255,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
999,normal
44,normal
250,normal
318,normal
1,anomaly
267,normal
0,anomaly
448,normal
0,anomaly
0,anomaly
0,anomaly
43,normal
1032,anomaly
0,anomaly
0,anomaly
45,normal
44,normal
0,anomaly
0,anomaly
0,normal
44,normal
0,anomaly
0,normal
0,anomaly
46,normal
0,anomaly
205,normal
28,anomaly
1032,anomaly
46,normal
0,anomaly
1613,normal
0,anomaly
748,normal
0,anomaly
0,anomaly
0,anomaly
321,normal
0,anomaly
0,anomaly
1,anomaly
0,anomaly
229,normal
0,anomaly
4753,normal
352,normal
227,normal
288,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
45,normal
0,anomaly
156,normal
0,anomaly
224,normal
584,normal
0,anomaly
265,normal
243,normal
0,anomaly
205,normal
124,normal
0,anomaly
44,normal
0,anomaly
193,normal
44,normal
203,normal
0,anomaly
316,normal
1032,anomaly
8,anomaly
335,normal
0,anomaly
0,anomaly
224,normal
1032,anomaly
0,anomaly
0,anomaly
44,normal
0,anomaly
44,normal
192,normal
216,normal
0,anomaly
0,anomaly
1032,anomaly
28,anomaly
6062,normal
192,normal
1564,normal
318,normal
1,anomaly
227,normal
0,anomaly
30,normal
105,normal
0,anomaly
209,normal
352,normal
0,anomaly
348,normal
0,anomaly
0,anomaly
0,anomaly
9,normal
0,anomaly
187,normal
0,anomaly
8,anomaly
43,normal
210,normal
212,normal
307,normal
357,normal
45,normal
0,anomaly
1883,normal
0,anomaly
0,anomaly
241,normal
0,anomaly
42,normal
2735,normal
321,normal
44,normal
209,normal
168,normal
105,normal
281,normal
1,anomaly
334,anomaly
0,anomaly
230,normal
720,normal
233,normal
0,anomaly
54540,anomaly
520,anomaly
0,anomaly
332,normal
1690,normal
329,normal
28,anomaly
307,normal
44,normal
877,normal
0,anomaly
260,normal
234,normal
28,anomaly
283,normal
318,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
220,normal
1240,anomaly
28,anomaly
670,normal
236,normal
1032,anomaly
0,anomaly
0,anomaly
234,normal
291,normal
43,normal
1,anomaly
227,normal
317,normal
0,anomaly
281,normal
147,normal
0,anomaly
0,anomaly
219,normal
328,normal
0,anomaly
43,normal
42,normal
319,normal
1970,normal
0,anomaly
0,anomaly
28,anomaly
221,normal
33,normal
0,anomaly
0,anomaly
0,anomaly
501760,normal
0,anomaly
231,normal
325,normal
225,normal
312,normal
0,anomaly
159,normal
0,anomaly
299,normal
46,normal
0,anomaly
2621,normal
334,normal
200,normal
2157,normal
0,anomaly
194,normal
0,anomaly
208,normal
148,normal
0,normal
147,normal
1032,anomaly
991,normal
0,anomaly
46,normal
709,normal
8,anomaly
0,anomaly
813,normal
0,anomaly
0,anomaly
0,anomaly
233,normal
1032,anomaly
520,anomaly
0,anomaly
192,normal
0,anomaly
201,normal
8,anomaly
216,normal
226,normal
0,anomaly
54540,anomaly
0,anomaly
202,normal
882,normal
0,anomaly
12286,normal
325,normal
1139,normal
0,anomaly
0,anomaly
0,anomaly
216,normal
0,anomaly
0,anomaly
196,normal
317,normal
0,normal
183,normal
0,anomaly
1,anomaly
28,anomaly
0,anomaly
0,anomaly
10073,normal
331,normal
0,anomaly
289,normal
175337,normal
0,anomaly
0,anomaly
310,normal
0,anomaly
1879,normal
13239,normal
33,normal
0,anomaly
339,normal
46,normal
341,normal
301,normal
1032,anomaly
45,normal
0,anomaly
1061,normal
0,anomaly
155,normal
42,normal
0,anomaly
353,normal
196,normal
0,anomaly
216,normal
0,anomaly
0,anomaly
2766,normal
383,normal
1032,anomaly
0,normal
0,anomaly
0,normal
0,anomaly
8,anomaly
35,normal
298,normal
317,normal
354,normal
3862,normal
0,normal
293,normal
0,anomaly
316,normal
105,normal
317,normal
242,normal
229,normal
1,anomaly
352,normal
0,anomaly
6,anomaly
0,anomaly
0,anomaly
319,normal
245,normal
0,anomaly
355,normal
0,anomaly
3051,normal
0,anomaly
0,anomaly
215,normal
0,anomaly
1441,normal
240,normal
44,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
353,normal
0,anomaly
0,anomaly
234,normal
335,normal
0,anomaly
0,anomaly
209,normal
0,anomaly
7940,normal
0,anomaly
78,normal
0,anomaly
333,normal
0,anomaly
1,anomaly
215,anomaly
0,anomaly
0,anomaly
0,normal
350,normal
316,normal
0,anomaly
45,normal
0,anomaly
317,normal
48,normal
46,normal
362,normal
287,normal
1006,normal
359,normal
286,normal
270,normal
0,anomaly
0,normal
1032,anomaly
1032,anomaly
166,normal
0,anomaly
334,normal
0,anomaly
311,normal
0,anomaly
0,anomaly
33,normal
168,normal
211,normal
285,normal
4892,normal
0,anomaly
313,normal
0,anomaly
0,anomaly
286,normal
185,normal
0,anomaly
0,anomaly
58,normal
0,anomaly
309,normal
46,normal
44,normal
678,normal
308,normal
211,normal
284,normal
0,anomaly
1,anomaly
0,anomaly
1032,anomaly
33,normal
0,anomaly
12,normal
0,anomaly
0,normal
0,normal
1991,normal
288,normal
654,normal
306,normal
184,normal
0,anomaly
1032,anomaly
0,anomaly
614,normal
0,anomaly
1032,anomaly
0,anomaly
1,anomaly
8,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1248,anomaly
283,normal
193,normal
0,anomaly
0,anomaly
0,anomaly
229,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1689,normal
227,normal
0,anomaly
287,normal
0,anomaly
0,anomaly
0,anomaly
262,normal
0,anomaly
254,normal
338,normal
145,normal
0,anomaly
187,normal
334,anomaly
789,normal
144,normal
243,normal
1427,normal
0,normal
0,anomaly
286,normal
8,anomaly
147,normal
305,normal
0,anomaly
227,normal
236,normal
54540,anomaly
45,normal
0,anomaly
0,anomaly
1,anomaly
304,normal
8,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
215,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
325,normal
207,normal
0,anomaly
308,normal
302,normal
300,normal
0,anomaly
146,normal
1066,normal
43,normal
1,anomaly
54540,anomaly
45,normal
192,normal
334,anomaly
230,normal
253,normal
14052,normal
299,normal
44,normal
0,anomaly
0,anomaly
183,normal
33,normal
0,anomaly
291,normal
42,normal
44,normal
0,anomaly
45,normal
0,anomaly
864,normal
207,normal
0,anomaly
390,normal
148,normal
520,anomaly
1032,anomaly
237,normal
197,normal
0,anomaly
8,anomaly
358,normal
0,anomaly
0,anomaly
42,normal
0,anomaly
8,anomaly
0,anomaly
8,anomaly
0,normal
337,normal
7321,normal
231,normal
1,anomaly
363,normal
207,normal
43,normal
0,anomaly
0,anomaly
42,normal
1533,normal
1224,anomaly
0,anomaly
307,normal
0,anomaly
206,normal
0,anomaly
0,normal
7,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
45,normal
305,normal
0,anomaly
254,normal
147,normal
8,normal
0,anomaly
1,anomaly
0,anomaly
330,normal
308,normal
0,anomaly
0,anomaly
47,normal
290,normal
0,anomaly
42,normal
54540,anomaly
202,normal
287,normal
279,normal
330,normal
81,normal
0,anomaly
319,normal
516,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
20492,normal
46,normal
0,anomaly
2805,normal
226,normal
12,normal
1222,anomaly
54540,anomaly
1189,normal
282,normal
145,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
30,normal
289,normal
0,anomaly
246,normal
0,anomaly
0,anomaly
0,anomaly
898,normal
0,normal
213,normal
0,anomaly
0,anomaly
44,normal
105,normal
105,normal
192,normal
0,anomaly
0,anomaly
75,normal
0,anomaly
0,anomaly
336,normal
0,normal
224,normal
0,anomaly
0,anomaly
0,anomaly
302,normal
314,normal
0,anomaly
8,anomaly
0,anomaly
181,normal
0,anomaly
0,anomaly
0,anomaly
46,normal
334,normal
241,normal
91,normal
0,anomaly
1,anomaly
214,normal
0,anomaly
45,normal
0,normal
145,normal
45,normal
173,normal
1616,normal
102,normal
293,normal
0,anomaly
44,normal
0,normal
268,normal
0,anomaly
283,normal
0,normal
1400,normal
0,anomaly
0,anomaly
45,normal
516,normal
293,normal
0,anomaly
0,anomaly
212,normal
0,normal
0,anomaly
197,normal
1,anomaly
520,anomaly
8,anomaly
147,normal
330,normal
0,anomaly
383,normal
0,anomaly
240,normal
1560,normal
340,normal
235,normal
229,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
44,normal
0,anomaly
12,normal
339,normal
0,anomaly
0,anomaly
854,normal
352,normal
421,normal
0,normal
302,normal
0,anomaly
1,anomaly
0,anomaly
45,normal
282,normal
0,anomaly
0,anomaly
8,anomaly
46,normal
0,anomaly
305,normal
0,anomaly
318,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
330,normal
0,anomaly
43,normal
30,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
46,normal
43,normal
0,anomaly
28,anomaly
335,normal
204,normal
0,anomaly
30,normal
0,anomaly
292,normal
225,normal
0,anomaly
217,normal
0,normal
33,normal
805,normal
1,anomaly
0,anomaly
211,normal
225,normal
1429,normal
33,normal
0,anomaly
146,normal
0,anomaly
0,anomaly
0,anomaly
229,normal
0,anomaly
0,anomaly
42,normal
0,anomaly
0,anomaly
0,anomaly
43,normal
0,normal
0,anomaly
0,anomaly
150,normal
24,normal
326,normal
0,anomaly
0,anomaly
199,normal
309,normal
1,anomaly
0,anomaly
145,normal
8,anomaly
0,normal
0,anomaly
302,normal
0,anomaly
305,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2181,normal
222,normal
0,anomaly
202,normal
13549,normal
0,anomaly
1,anomaly
331,normal
0,anomaly
332,normal
304,normal
0,anomaly
774,normal
1035,normal
332,normal
219,normal
0,anomaly
262,normal
41,normal
290,normal
196,normal
0,anomaly
0,anomaly
0,anomaly
1879,normal
201,normal
8,anomaly
852,normal
0,anomaly
68,normal
0,anomaly
105,normal
42,normal
852,normal
0,normal
232,normal
0,anomaly
54540,anomaly
0,anomaly
0,anomaly
317,normal
38,normal
238,normal
1032,anomaly
0,anomaly
333,normal
238,normal
208,normal
317,normal
8,anomaly
0,anomaly
0,anomaly
0,anomaly
254,normal
310,normal
8,anomaly
42,normal
0,normal
1032,anomaly
648,normal
0,anomaly
254,normal
352,normal
28,anomaly
329,normal
282,normal
2119,normal
0,anomaly
214,normal
0,anomaly
1573,normal
567,normal
45,normal
266,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
300,normal
0,anomaly
126,normal
0,anomaly
0,anomaly
43,normal
2194619,normal
218,normal
314,normal
0,anomaly
216,normal
0,anomaly
0,anomaly
245,normal
210,normal
1762,normal
0,normal
183,normal
40,normal
8,anomaly
1032,anomaly
0,anomaly
363,normal
0,anomaly
225,normal
0,anomaly
210,normal
0,anomaly
0,anomaly
228,normal
641,normal
46,normal
210,normal
1,anomaly
0,anomaly
311,normal
0,anomaly
211,normal
602,normal
300,normal
205,normal
0,anomaly
44,normal
0,anomaly
0,normal
184,normal
0,anomaly
46,normal
0,anomaly
0,anomaly
323,normal
0,anomaly
4892,normal
0,anomaly
1480,anomaly
42,normal
1032,anomaly
0,anomaly
0,anomaly
266,normal
264,normal
840,normal
184,normal
307,normal
0,anomaly
0,anomaly
0,anomaly
212,normal
1,anomaly
0,anomaly
43,normal
0,normal
516,normal
0,anomaly
373,normal
207,normal
284,normal
228,normal
0,anomaly
0,anomaly
18,anomaly
71,normal
8,anomaly
0,anomaly
0,anomaly
0,anomaly
145,normal
33,normal
8,anomaly
220,normal
209,normal
0,anomaly
54540,anomaly
337,normal
0,normal
225,normal
1032,anomaly
