src_bytes,dst_bytes,class
44,127,normal
0,0,anomaly
0,0,anomaly
8,0,anomaly
246,692,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
992,329,normal
284,2280,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
14052,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
45,73,normal
44,126,normal
222,235,normal
0,0,anomaly
8,0,anomaly
45,115,normal
0,0,anomaly
1032,0,anomaly
0,0,anomaly
210,1108,normal
0,0,normal
306,1041,normal
0,0,anomaly
235,1384,normal
0,0,normal
0,0,anomaly
8,0,anomaly
284,2358,normal
30,0,normal
210,1691,normal
299,2282,normal
193,761,normal
46,81,normal
0,0,anomaly
3064,336,normal
63,0,normal
0,0,anomaly
360,3063,normal
1119,330,normal
1241,327,normal
0,0,anomaly
292,318,normal
1233,2449,anomaly
0,0,anomaly
291,13599,normal
231,4848,normal
0,0,anomaly
8,0,anomaly
1723,334,normal
188,2057,normal
146,105,normal
241,1071,normal
0,0,anomaly
292,4624,normal
0,0,anomaly
0,0,anomaly
0,0,normal
42,42,normal
0,0,normal
703,329,normal
228,1382,normal
0,0,anomaly
293,313,normal
0,0,anomaly
36,0,normal
0,0,anomaly
33,0,normal
387,2134,normal
1214,0,normal
0,0,anomaly
282,3081,normal
0,0,anomaly
54540,8314,anomaly
229,4239,normal
520,0,anomaly
0,0,anomaly
9198,0,normal
0,0,anomaly
54540,8314,anomaly
223,6727,normal
237,1483,normal
317,1660,normal
0,0,anomaly
0,0,anomaly
236,1973,normal
33,88,normal
1266,330,normal
0,0,anomaly
283,4173,normal
228,262,normal
224,4835,normal
0,0,anomaly
4660,370,normal
216,1819,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
1280,333,normal
1032,0,anomaly
0,0,normal
196,5548,normal
304,1368,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
293,313,normal
8845,332,normal
0,0,anomaly
209,2488,normal
196,170,normal
334,646,normal
255,2170,normal
0,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
999,328,normal
44,44,normal
250,531,normal
318,1885,normal
1,0,anomaly
267,261,normal
0,0,anomaly
448,549,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
43,131,normal
1032,0,anomaly
0,0,anomaly
0,0,anomaly
45,74,normal
44,133,normal
0,0,anomaly
0,0,anomaly
0,0,normal
44,80,normal
0,0,anomaly
0,0,normal
0,0,anomaly
46,135,normal
0,0,anomaly
205,8647,normal
28,0,anomaly
1032,0,anomaly
46,74,normal
0,0,anomaly
1613,336,normal
0,0,anomaly
748,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
321,7886,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
0,0,anomaly
229,900,normal
0,0,anomaly
4753,0,normal
352,1695,normal
227,6380,normal
288,1812,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
45,128,normal
0,0,anomaly
156,307,normal
0,0,anomaly
224,16904,normal
584,327,normal
0,0,anomaly
265,458,normal
243,1322,normal
0,0,anomaly
205,1597,normal
124,11058,normal
0,0,anomaly
44,81,normal
0,0,anomaly
193,633,normal
44,126,normal
203,657,normal
0,0,anomaly
316,293,normal
1032,0,anomaly
8,0,anomaly
335,1054,normal
0,0,anomaly
0,0,anomaly
224,1155,normal
1032,0,anomaly
0,0,anomaly
0,0,anomaly
44,44,normal
0,0,anomaly
44,124,normal
192,759,normal
216,1922,normal
0,0,anomaly
0,0,anomaly
1032,0,anomaly
28,0,anomaly
6062,0,normal
192,0,normal
1564,364,normal
318,7939,normal
1,0,anomaly
227,5220,normal
0,0,anomaly
30,0,normal
105,147,normal
0,0,anomaly
209,263,normal
352,1100,normal
0,0,anomaly
348,3804,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
9,170,normal
0,0,anomaly
187,1364,normal
0,0,anomaly
8,0,anomaly
43,130,normal
210,1888,normal
212,2809,normal
307,741,normal
357,841,normal
45,45,normal
0,0,anomaly
1883,329,normal
0,0,anomaly
0,0,anomaly
241,2224,normal
0,0,anomaly
42,75,normal
2735,327,normal
321,2792,normal
44,133,normal
209,5875,normal
168,13175,normal
105,146,normal
281,2013,normal
1,0,anomaly
334,0,anomaly
0,0,anomaly
230,1141,normal
720,24758,normal
233,1783,normal
0,0,anomaly
54540,8314,anomaly
520,0,anomaly
0,0,anomaly
332,2734,normal
1690,0,normal
329,3433,normal
28,0,anomaly
307,5280,normal
44,69,normal
877,335,normal
0,0,anomaly
260,301,normal
234,6850,normal
28,0,anomaly
283,14568,normal
318,2698,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
220,866,normal
1240,2449,anomaly
28,0,anomaly
670,330,normal
236,0,normal
1032,0,anomaly
0,0,anomaly
0,0,anomaly
234,2698,normal
291,406,normal
43,130,normal
1,0,anomaly
227,2173,normal
317,24716,normal
0,0,anomaly
281,17449,normal
147,105,normal
0,0,anomaly
0,0,anomaly
219,1109,normal
328,189,normal
0,0,anomaly
43,43,normal
42,96,normal
319,4509,normal
1970,401,normal
0,0,anomaly
0,0,anomaly
28,0,anomaly
221,1968,normal
33,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
501760,0,normal
0,0,anomaly
231,480,normal
325,3125,normal
225,3261,normal
312,200,normal
0,0,anomaly
159,21375,normal
0,0,anomaly
299,3991,normal
46,46,normal
0,0,anomaly
2621,332,normal
334,743,normal
200,402,normal
2157,387,normal
0,0,anomaly
194,0,normal
0,0,anomaly
208,9518,normal
148,13023,normal
0,0,normal
147,105,normal
1032,0,anomaly
991,330,normal
0,0,anomaly
46,46,normal
709,331,normal
8,0,anomaly
0,0,anomaly
813,327,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
233,540,normal
1032,0,anomaly
520,0,anomaly
0,0,anomaly
192,22691,normal
0,0,anomaly
201,0,normal
8,0,anomaly
216,2531,normal
226,1344,normal
0,0,anomaly
54540,8314,anomaly
0,0,anomaly
202,324,normal
882,338,normal
0,0,anomaly
12286,0,normal
325,673,normal
1139,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
216,294,normal
0,0,anomaly
0,0,anomaly
196,391,normal
317,295,normal
0,0,normal
183,0,normal
0,0,anomaly
1,0,anomaly
28,0,anomaly
0,0,anomaly
0,0,anomaly
10073,0,normal
331,1252,normal
0,0,anomaly
289,4894,normal
175337,0,normal
0,0,anomaly
0,0,anomaly
310,238,normal
0,0,anomaly
1879,330,normal
13239,0,normal
33,0,normal
0,0,anomaly
339,993,normal
46,133,normal
341,1072,normal
301,2507,normal
1032,0,anomaly
45,137,normal
0,0,anomaly
1061,3081,normal
0,0,anomaly
155,1009,normal
42,42,normal
0,0,anomaly
353,1484,normal
196,2719,normal
0,0,anomaly
216,16904,normal
0,0,anomaly
0,0,anomaly
2766,476,normal
383,0,normal
1032,0,anomaly
0,0,normal
0,0,anomaly
0,0,normal
0,0,anomaly
8,0,anomaly
35,130,normal
298,1709,normal
317,1484,normal
354,361,normal
3862,17237,normal
0,0,normal
293,1113,normal
0,0,anomaly
316,1078,normal
105,145,normal
317,634,normal
242,6757,normal
229,2239,normal
1,0,anomaly
352,1315,normal
0,0,anomaly
6,109,anomaly
0,0,anomaly
0,0,anomaly
319,6489,normal
245,0,normal
0,0,anomaly
355,833,normal
0,0,anomaly
3051,0,normal
0,0,anomaly
0,0,anomaly
215,955,normal
0,0,anomaly
1441,387,normal
240,493,normal
44,70,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
353,7659,normal
0,0,anomaly
0,0,anomaly
234,3918,normal
335,6956,normal
0,0,anomaly
0,0,anomaly
209,440,normal
0,0,anomaly
7940,0,normal
0,0,anomaly
78,0,normal
0,0,anomaly
333,1301,normal
0,0,anomaly
1,0,anomaly
215,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,normal
350,1378,normal
316,292,normal
0,0,anomaly
45,76,normal
0,0,anomaly
317,4103,normal
48,48,normal
46,46,normal
362,7962,normal
287,471,normal
1006,3081,normal
359,283,normal
286,616,normal
270,4111,normal
0,0,anomaly
0,0,normal
1032,0,anomaly
1032,0,anomaly
166,1992,normal
0,0,anomaly
334,1592,normal
0,0,anomaly
311,16025,normal
0,0,anomaly
0,0,anomaly
33,95,normal
168,10388,normal
211,1417,normal
285,720,normal
4892,0,normal
0,0,anomaly
313,29623,normal
0,0,anomaly
0,0,anomaly
286,21900,normal
185,8188,normal
0,0,anomaly
0,0,anomaly
58,222,normal
0,0,anomaly
309,7263,normal
46,46,normal
44,129,normal
678,478,normal
308,6452,normal
211,2333,normal
284,64787,normal
0,0,anomaly
1,0,anomaly
0,0,anomaly
1032,0,anomaly
33,88,normal
0,0,anomaly
12,0,normal
0,0,anomaly
0,0,normal
0,0,normal
1991,368,normal
288,1308,normal
654,337,normal
306,6015,normal
184,1619,normal
0,0,anomaly
1032,0,anomaly
0,0,anomaly
614,338,normal
0,0,anomaly
1032,0,anomaly
0,0,anomaly
1,0,anomaly
8,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
1248,2451,anomaly
283,29165,normal
193,7355,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
229,1070,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
1689,324,normal
227,2139,normal
0,0,anomaly
287,261,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
262,529,normal
0,0,anomaly
254,3544,normal
338,327,normal
145,105,normal
0,0,anomaly
187,15157,normal
334,0,anomaly
789,334,normal
144,9569,normal
243,1607,normal
1427,434,normal
0,0,normal
0,0,anomaly
286,810,normal
8,0,anomaly
147,0,normal
305,4978,normal
0,0,anomaly
227,2507,normal
236,18275,normal
54540,8314,anomaly
45,128,normal
0,0,anomaly
0,0,anomaly
1,0,anomaly
304,420,normal
8,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
215,1796,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
325,2109,normal
207,5593,normal
0,0,anomaly
308,2241,normal
302,3233,normal
300,2239,normal
0,0,anomaly
146,19994,normal
1066,481,normal
43,74,normal
1,0,anomaly
54540,8314,anomaly
45,45,normal
192,0,normal
334,0,anomaly
230,1374,normal
253,405,normal
14052,0,normal
299,1075,normal
44,80,normal
0,0,anomaly
0,0,anomaly
183,0,normal
33,0,normal
0,0,anomaly
291,2669,normal
42,42,normal
44,72,normal
0,0,anomaly
45,130,normal
0,0,anomaly
864,280,normal
207,512,normal
0,0,anomaly
390,12604,normal
148,22265,normal
520,0,anomaly
1032,0,anomaly
237,18604,normal
197,8346,normal
0,0,anomaly
8,0,anomaly
358,388,normal
0,0,anomaly
0,0,anomaly
42,42,normal
0,0,anomaly
8,0,anomaly
0,0,anomaly
8,0,anomaly
0,0,normal
337,398,normal
7321,0,normal
231,766,normal
1,0,anomaly
363,7956,normal
207,3009,normal
43,131,normal
0,0,anomaly
0,0,anomaly
42,42,normal
1533,360,normal
1224,2451,anomaly
0,0,anomaly
307,5381,normal
0,0,anomaly
206,296,normal
0,0,anomaly
0,0,normal
7,363,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
105,105,normal
45,135,normal
305,1380,normal
0,0,anomaly
254,6760,normal
147,105,normal
8,141,normal
0,0,anomaly
1,0,anomaly
0,0,anomaly
330,5941,normal
308,553,normal
0,0,anomaly
0,0,anomaly
47,100,normal
290,2860,normal
0,0,anomaly
42,42,normal
54540,8314,anomaly
202,960,normal
287,439,normal
279,3731,normal
330,837,normal
81,1226,normal
0,0,anomaly
319,7333,normal
516,4,normal
0,0,anomaly
0,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
20492,15564,normal
46,84,normal
0,0,anomaly
2805,335,normal
226,4512,normal
12,0,normal
1222,2449,anomaly
54540,8314,anomaly
1189,412,normal
282,3200,normal
145,105,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
30,0,normal
289,8891,normal
0,0,anomaly
246,707,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
898,331,normal
0,0,normal
213,998,normal
0,0,anomaly
0,0,anomaly
44,70,normal
105,0,normal
105,145,normal
192,0,normal
0,0,anomaly
0,0,anomaly
75,919,normal
0,0,anomaly
0,0,anomaly
336,1656,normal
0,0,normal
224,458,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
302,3909,normal
314,16806,normal
0,0,anomaly
8,0,anomaly
0,0,anomaly
181,5830,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
46,138,normal
334,3751,normal
241,443,normal
91,0,normal
0,0,anomaly
1,0,anomaly
214,1650,normal
0,0,anomaly
45,70,normal
0,0,normal
145,532,normal
45,45,normal
173,11889,normal
1616,501,normal
102,0,normal
293,1293,normal
0,0,anomaly
44,135,normal
0,0,normal
268,10333,normal
0,0,anomaly
283,1637,normal
0,0,normal
1400,330,normal
0,0,anomaly
0,0,anomaly
45,137,normal
516,4,normal
293,1193,normal
0,0,anomaly
0,0,anomaly
212,5383,normal
0,0,normal
0,0,anomaly
197,1463,normal
1,0,anomaly
520,0,anomaly
8,0,anomaly
147,105,normal
330,930,normal
0,0,anomaly
383,0,normal
0,0,anomaly
240,381,normal
1560,4152,normal
340,388,normal
235,4097,normal
229,4900,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
44,70,normal
0,0,anomaly
12,0,normal
339,11763,normal
0,0,anomaly
0,0,anomaly
854,366,normal
352,13336,normal
421,38780,normal
0,0,normal
302,4743,normal
0,0,anomaly
1,1,anomaly
0,0,anomaly
45,132,normal
282,7104,normal
0,0,anomaly
0,0,anomaly
8,0,anomaly
46,46,normal
0,0,anomaly
305,1496,normal
0,0,anomaly
318,1342,normal
0,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
330,1321,normal
0,0,anomaly
43,75,normal
30,0,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
46,77,normal
43,69,normal
0,0,anomaly
28,0,anomaly
335,1579,normal
204,260,normal
0,0,anomaly
30,0,normal
0,0,anomaly
292,1254,normal
225,370,normal
0,0,anomaly
217,6329,normal
0,0,normal
33,0,normal
805,328,normal
1,0,anomaly
0,0,anomaly
211,22075,normal
225,453,normal
1429,364,normal
33,0,normal
0,0,anomaly
146,105,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
229,770,normal
0,0,anomaly
0,0,anomaly
42,132,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
43,74,normal
0,0,normal
0,0,anomaly
0,0,anomaly
150,13042,normal
24,24,normal
326,2235,normal
0,0,anomaly
0,0,anomaly
199,3039,normal
309,7732,normal
1,0,anomaly
0,0,anomaly
145,105,normal
8,0,anomaly
0,0,normal
0,0,anomaly
302,572,normal
0,0,anomaly
305,3248,normal
0,5150772,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
2181,330,normal
222,4945,normal
0,0,anomaly
202,1382,normal
13549,1858,normal
0,0,anomaly
1,0,anomaly
331,1271,normal
0,0,anomaly
332,1167,normal
304,2824,normal
0,0,anomaly
774,332,normal
1035,388,normal
332,6356,normal
219,1683,normal
0,0,anomaly
262,283,normal
41,70,normal
290,2194,normal
196,383,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
1879,323,normal
201,8528,normal
8,0,anomaly
852,0,normal
0,0,anomaly
68,43,normal
0,0,anomaly
105,146,normal
42,42,normal
852,0,normal
0,0,normal
232,2239,normal
0,0,anomaly
54540,8314,anomaly
0,0,anomaly
0,0,anomaly
317,2226,normal
38,130,normal
238,289,normal
1032,0,anomaly
0,0,anomaly
333,609,normal
238,397,normal
208,22260,normal
317,856,normal
8,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
254,386,normal
310,640,normal
8,0,anomaly
42,42,normal
0,0,normal
1032,0,anomaly
648,330,normal
0,0,anomaly
254,1419,normal
352,788,normal
28,0,anomaly
329,12047,normal
282,38435,normal
2119,332,normal
0,0,anomaly
214,480,normal
0,0,anomaly
1573,404,normal
567,0,normal
45,77,normal
266,7570,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
300,26466,normal
0,0,anomaly
126,44,normal
0,0,anomaly
0,0,anomaly
43,43,normal
2194619,0,normal
218,632,normal
314,455,normal
0,0,anomaly
216,709,normal
0,0,anomaly
0,0,anomaly
245,0,normal
210,255,normal
1762,331,normal
0,0,normal
183,0,normal
40,40,normal
8,0,anomaly
1032,0,anomaly
0,0,anomaly
363,345,normal
0,0,anomaly
225,770,normal
0,0,anomaly
210,279,normal
0,0,anomaly
0,0,anomaly
228,6068,normal
641,0,normal
46,46,normal
210,806,normal
1,0,anomaly
0,0,anomaly
311,2271,normal
0,0,anomaly
211,861,normal
602,333,normal
300,937,normal
205,1900,normal
0,0,anomaly
44,132,normal
0,0,anomaly
0,0,normal
184,24043,normal
0,0,anomaly
46,83,normal
0,0,anomaly
0,0,anomaly
323,2592,normal
0,0,anomaly
4892,0,normal
0,0,anomaly
1480,0,anomaly
42,42,normal
1032,0,anomaly
0,0,anomaly
0,0,anomaly
266,2424,normal
264,2825,normal
840,336,normal
184,1650,normal
307,7712,normal
0,0,anomaly
0,0,anomaly
0,15,anomaly
212,312,normal
1,0,anomaly
0,0,anomaly
43,75,normal
0,0,normal
516,4,normal
0,0,anomaly
373,1575,normal
207,10679,normal
284,148,normal
228,1712,normal
0,0,anomaly
0,0,anomaly
18,0,anomaly
71,0,normal
8,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
145,105,normal
33,0,normal
8,0,anomaly
220,18912,normal
209,0,normal
0,0,anomaly
54540,8314,anomaly
337,1084,normal
0,0,normal
225,703,normal
1032,0,anomaly
0,0,anomaly
1032,0,anomaly
147,105,normal
1559,2855,anomaly
284,941,normal
1032,0,anomaly
0,0,anomaly
219,336,normal
9,593,normal
0,0,anomaly
243,1493,normal
236,769,normal
0,0,anomaly
0,0,anomaly
147,105,normal
1,0,anomaly
0,0,anomaly
0,0,anomaly
334,4158,normal
0,0,normal
1,0,anomaly
0,0,anomaly
258,7333,normal
208,1337,normal
0,0,anomaly
0,0,anomaly
520,0,anomaly
1093,333,normal
28,0,anomaly
0,0,anomaly
780,1593580,normal
36,0,normal
0,0,anomaly
1,0,anomaly
0,0,anomaly
1645,332,normal
309,4200,normal
0,0,anomaly
0,0,anomaly
59,0,normal
0,0,anomaly
8,0,anomaly
373,2289,normal
0,0,anomaly
231,4593,normal
360,791,normal
311,2617,normal
308,944,normal
208,2810,normal
337,664,normal
207,0,anomaly
221,37127,normal
0,0,anomaly
0,0,anomaly
0,0,normal
48,48,normal
0,0,anomaly
339,14468,normal
1342,0,normal
0,0,anomaly
0,0,anomaly
322,3327,normal
283,2238,normal
0,0,anomaly
221,3185,normal
18,0,anomaly
1032,0,anomaly
159,9533,normal
268,1335,normal
0,0,normal
0,0,anomaly
1153,0,normal
0,0,anomaly
124,11095,normal
0,0,normal
0,0,anomaly
1,0,anomaly
262,873,normal
237,597,normal
45,45,normal
306,560,normal
44,44,normal
656,330,normal
0,0,anomaly
228,1247,normal
0,0,anomaly
35,35,normal
202,4412,normal
318,1401,normal
1452,337,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
318,3767,normal
44,133,normal
8,0,anomaly
216,25078,normal
0,0,anomaly
28,0,anomaly
45,45,normal
2108,331,normal
46,84,normal
656,331,normal
291,6153,normal
1,0,anomaly
1241,327,normal
749,0,normal
0,0,anomaly
0,0,normal
0,0,anomaly
242,3569,normal
0,0,anomaly
311,4907,normal
936,334,normal
54060,7300,anomaly
0,0,anomaly
146,105,normal
0,0,anomaly
0,0,normal
0,0,anomaly
0,0,anomaly
145,105,normal
202,1080,normal
0,0,anomaly
275,1637,normal
0,0,anomaly
46,80,normal
227,456,normal
0,0,anomaly
0,0,anomaly
331,2554,normal
323,1680,normal
858,5503,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
855,2586,normal
320,2674,normal
0,0,anomaly
244,1841,normal
316,293,normal
0,0,anomaly
486700,231624,normal
837,338,normal
0,0,anomaly
46,46,normal
0,0,anomaly
0,0,anomaly
54540,8314,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
294,438,normal
0,0,normal
0,0,anomaly
44,75,normal
0,0,anomaly
149,347,normal
45,75,normal
0,0,anomaly
196,9287,normal
309,8292,normal
0,0,anomaly
285,3393,normal
0,0,anomaly
0,0,anomaly
1130,329,normal
330,291,normal
8,0,anomaly
256,2052,normal
0,0,anomaly
48,48,normal
319,285,normal
0,0,anomaly
2154,0,normal
306,1248,normal
1125,386,normal
28,0,anomaly
317,2075,normal
116,1193,normal
223,3616,normal
216,280,normal
0,0,anomaly
0,0,anomaly
293,807,normal
0,0,anomaly
245,0,normal
45,135,normal
0,0,anomaly
220,728,normal
1,0,anomaly
0,0,anomaly
520,0,anomaly
34,91,normal
0,0,anomaly
246,9002,normal
0,0,anomaly
255,2450,normal
0,0,anomaly
0,0,anomaly
3468,0,normal
0,0,anomaly
0,0,anomaly
183,0,normal
0,0,normal
236,896,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
368,5939,normal
0,0,anomaly
193,678,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
250,267,normal
17,70,normal
220,391,normal
0,0,anomaly
0,0,anomaly
312876,22784,normal
0,0,anomaly
567,0,normal
0,0,anomaly
315,2108,normal
277,1313,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
1,0,anomaly
164,29200,normal
147,105,normal
0,0,anomaly
8,0,anomaly
0,0,normal
334,1069,normal
30,0,normal
0,0,anomaly
8,0,anomaly
0,0,anomaly
306,1830,normal
44,131,normal
46,46,normal
0,0,anomaly
3318,388,normal
223,321,normal
0,0,anomaly
0,0,anomaly
1248,2449,anomaly
0,0,anomaly
0,0,anomaly
334,0,anomaly
0,0,anomaly
0,0,normal
8,0,anomaly
44,152,normal
0,0,anomaly
105,147,normal
28,0,anomaly
0,0,anomaly
209,8843,normal
11587,1431,normal
1451,373,normal
8,0,anomaly
0,0,anomaly
0,0,normal
0,0,anomaly
0,0,anomaly
43,124,normal
0,0,anomaly
0,0,anomaly
276,4465,normal
0,0,normal
0,0,anomaly
520,0,anomaly
0,0,anomaly
346,2370,normal
8,223,normal
0,0,anomaly
1032,0,anomaly
375,306,normal
0,0,anomaly
292,183,normal
146,0,normal
0,0,anomaly
0,0,anomaly
105,146,normal
218,1791,normal
223,777,normal
28,0,anomaly
0,0,anomaly
321,13056,normal
219,2367,normal
147,105,normal
192,4500,normal
295,770,normal
0,0,anomaly
44,44,normal
0,0,anomaly
2297,328,normal
44,44,normal
44,128,normal
0,0,anomaly
298,1609,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
334,0,anomaly
217,187,normal
0,0,anomaly
334,0,anomaly
0,0,anomaly
44,44,normal
0,0,anomaly
0,0,anomaly
146,0,normal
516,4,normal
1006,332,normal
0,0,anomaly
0,0,anomaly
210,2480,normal
8,147,normal
46,75,normal
0,0,anomaly
1887,391,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,normal
0,0,anomaly
245,0,normal
0,0,anomaly
0,0,anomaly
237,406,normal
520,0,anomaly
0,0,anomaly
0,0,normal
46,138,normal
14,37,normal
147,0,normal
0,0,anomaly
0,0,anomaly
232,12268,normal
215,181,normal
334,0,anomaly
0,0,anomaly
300,17071,normal
28,0,anomaly
261,685,normal
240,4017,normal
222,3380,normal
1,0,anomaly
0,0,anomaly
248,789,normal
516,4,normal
2194619,0,normal
8,0,anomaly
212,2531,normal
48,48,normal
1026,328,normal
146,0,normal
3843,333,normal
293,9965,normal
0,0,anomaly
516,4,normal
0,0,anomaly
303,857,normal
309,352,normal
905,282,normal
309,752,normal
8,0,anomaly
0,0,anomaly
260,387,normal
241,405,normal
235,439,normal
246,789,normal
748,0,normal
147,105,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
520,0,anomaly
105,147,normal
235,654,normal
0,0,normal
45,128,normal
184,23681,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
214,480,normal
0,0,anomaly
0,0,anomaly
1858,334,normal
244,773,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
0,0,anomaly
291,1349,normal
0,0,anomaly
0,0,anomaly
922,6393,normal
1030,0,normal
279,477,normal
0,0,anomaly
297,1044,normal
0,0,normal
0,0,anomaly
884,0,normal
0,0,normal
501760,0,normal
44,71,normal
321,1750,normal
0,0,anomaly
200,421,normal
105,147,normal
318,1342,normal
42,42,normal
0,0,anomaly
223,3053,normal
0,0,anomaly
0,0,anomaly
0,0,normal
43,74,normal
234,2501,normal
0,0,anomaly
45,77,normal
350,4137,normal
18,0,anomaly
346,382,normal
0,0,anomaly
0,0,anomaly
0,0,anomaly
286,1108,normal
45,78,normal
151,8719,normal
328,3200,normal
44,131,normal
279,296,normal
230,807,normal
520,0,anomaly
0,0,anomaly
0,0,anomaly
356,2431,normal
334,0,anomaly
0,0,anomaly
111,33,normal
8,0,anomaly
1225,2451,anomaly
373,0,normal
209,788,normal
323,608,normal
308,18318,normal
147,105,normal
0,0,anomaly
583,323,normal
289,2841,normal
292,313,normal
0,0,anomaly
0,0,anomaly
1032,0,anomaly
0,0,anomaly
938,2720,normal
202,1382,normal
0,0,anomaly
0,0,anomaly
251,327,normal
0,0,anomaly
0,0,anomaly
230,1109,normal
243,2006,normal
0,0,anomaly
0,0,anomaly
145,105,normal
0,0,anomaly
367,1831,normal
210,2752,normal
