duration,protocol_type,src_bytes,dst_bytes,count,srv_count,class
1,tcp,0,0,151,2,anomaly
0,tcp,264,1446,2,11,normal
0,tcp,0,0,134,1,anomaly
3779,udp,145,105,11,1,normal
13,tcp,1676,366,1,1,normal
0,tcp,0,0,130,20,anomaly
0,tcp,0,0,511,1,anomaly
0,udp,46,46,11,18,normal
0,tcp,0,0,257,6,anomaly
0,tcp,0,0,286,7,anomaly
0,tcp,257,3085,22,22,normal
0,tcp,319,0,2,2,normal
0,tcp,1103,331,1,1,normal
0,tcp,194,321,26,26,normal
25,tcp,134,1004,1,1,normal
0,tcp,0,0,1,1,normal
0,udp,45,78,143,148,normal
0,udp,1,0,13,2,anomaly
0,tcp,0,0,245,21,anomaly
0,tcp,247,589,7,31,normal
0,tcp,2615,326,2,2,normal
0,tcp,0,0,145,21,anomaly
0,tcp,241,2474,6,29,normal
590,tcp,1,0,2,2,anomaly
0,tcp,0,0,231,2,anomaly
0,tcp,225,1905,38,39,normal
0,tcp,0,0,77,16,anomaly
0,tcp,227,573,17,45,normal
0,tcp,172,0,1,1,normal
0,tcp,0,0,215,5,anomaly
0,tcp,210,3783,3,3,normal
0,tcp,333,920,17,17,normal
0,tcp,314,5422,8,8,normal
0,tcp,202,421,13,24,normal
0,tcp,294,9833,28,42,normal
0,tcp,0,0,170,2,anomaly
0,tcp,0,0,118,20,anomaly
0,tcp,346,465,7,8,normal
0,tcp,276,345,1,1,normal
0,tcp,8,0,1,1,normal
0,tcp,0,0,232,12,anomaly
0,udp,44,127,43,109,normal
0,tcp,194,7197,2,2,normal
0,tcp,344,10714,3,3,normal
0,tcp,360,269,12,13,normal
0,tcp,0,0,271,6,anomaly
0,tcp,0,0,130,4,anomaly
14,tcp,140,3222,1,1,normal
0,tcp,200,955,5,6,normal
0,tcp,0,0,51,10,anomaly
0,tcp,0,0,9,9,anomaly
0,tcp,0,0,269,20,anomaly
12571,udp,146,105,1,1,normal
0,udp,105,146,6,2,normal
0,tcp,294,655,7,14,normal
0,tcp,766,331,1,2,normal
0,tcp,0,0,143,17,anomaly
0,tcp,186,4841,3,4,normal
0,udp,45,71,152,152,normal
0,icmp,1032,0,300,300,anomaly
0,tcp,0,0,191,20,anomaly
0,tcp,212,728,6,11,normal
0,udp,44,44,107,107,normal
0,tcp,204,1487,13,13,normal
0,tcp,0,0,257,8,anomaly
0,tcp,213,810,35,35,normal
0,tcp,259,5170,6,6,normal
0,udp,28,0,17,17,anomaly
0,tcp,0,0,140,17,anomaly
0,icmp,1032,0,511,511,anomaly
3980,udp,146,105,1,1,normal
0,tcp,0,0,148,13,anomaly
0,tcp,195,1254,20,20,normal
20,tcp,233,770,1,1,normal
0,tcp,11600,1431,1,1,normal
0,tcp,0,0,241,19,anomaly
0,udp,105,146,5,1,normal
0,tcp,0,0,253,20,anomaly
0,udp,46,76,8,8,normal
0,icmp,18,0,1,1,anomaly
0,udp,207,0,2,2,anomaly
0,tcp,0,0,145,19,anomaly
0,udp,44,110,1,1,normal
5,tcp,125,236,1,1,normal
0,tcp,0,0,140,1,anomaly
1,tcp,0,0,14,2,anomaly
0,tcp,336,1352,9,35,normal
0,tcp,0,0,59,1,anomaly
0,tcp,0,0,2,1,anomaly
10,udp,105,146,2,2,normal
0,icmp,1032,0,511,511,anomaly
0,tcp,0,0,25,5,anomaly
0,tcp,303,2516,3,3,normal
0,udp,516,4,344,344,normal
0,icmp,183,0,2,1,normal
0,tcp,229,1157,4,4,normal
0,udp,45,114,12,23,normal
0,icmp,8,0,1,11,anomaly
23,tcp,227,765,1,1,normal
0,tcp,0,0,127,13,anomaly
0,tcp,196,30427,2,20,normal
0,tcp,231,5370,4,23,normal
0,tcp,0,0,251,21,anomaly
0,icmp,8,0,1,28,anomaly
0,tcp,216,2075,3,3,normal
0,tcp,0,0,108,15,anomaly
0,tcp,727,328,1,1,normal
0,tcp,0,0,103,1,anomaly
0,tcp,322,322,6,6,normal
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,351,1,anomaly
0,udp,43,107,2,4,normal
0,tcp,0,0,119,4,anomaly
0,icmp,520,0,478,478,anomaly
0,tcp,0,0,281,22,anomaly
0,tcp,0,0,142,14,anomaly
10,tcp,0,5150180,1,1,anomaly
0,tcp,0,0,130,4,anomaly
0,tcp,302,1075,3,3,normal
0,tcp,0,0,114,25,anomaly
0,tcp,0,0,249,2,anomaly
0,tcp,0,0,195,15,anomaly
0,tcp,0,0,214,17,anomaly
0,udp,105,105,10,1,normal
0,tcp,316,267,5,5,normal
0,icmp,1032,0,352,352,anomaly
5,udp,105,145,2,2,normal
25,tcp,339,1072,1,1,normal
0,udp,43,71,165,165,normal
0,tcp,326,982,3,3,normal
0,tcp,230,15121,5,32,normal
0,tcp,0,0,115,10,anomaly
0,tcp,161,15087,2,2,normal
0,tcp,226,383,4,17,normal
0,tcp,0,0,255,4,anomaly
0,tcp,0,0,510,1,anomaly
0,tcp,0,0,238,3,anomaly
0,tcp,0,0,106,1,anomaly
0,tcp,0,0,242,6,anomaly
0,tcp,0,0,408,1,anomaly
0,tcp,0,0,244,4,anomaly
0,tcp,0,0,188,1,anomaly
0,tcp,0,0,218,1,anomaly
0,tcp,54540,8314,4,4,anomaly
36700,tcp,1,0,2,2,anomaly
0,tcp,0,0,112,4,anomaly
0,tcp,0,0,94,4,anomaly
0,tcp,245,357,7,9,normal
0,tcp,0,0,134,4,anomaly
0,tcp,0,0,261,7,anomaly
0,tcp,266,771,12,13,normal
0,tcp,1012,331,1,1,normal
0,tcp,228,1247,17,17,normal
0,tcp,1020,326,1,1,normal
0,tcp,281,758,1,1,normal
0,tcp,333,5726,5,5,normal
0,tcp,0,0,94,2,anomaly
0,tcp,261,18736,1,1,normal
0,tcp,302,1651,15,23,normal
0,tcp,0,0,243,2,anomaly
0,tcp,0,0,287,21,anomaly
0,tcp,0,0,256,13,anomaly
0,icmp,8,0,1,22,anomaly
0,tcp,0,0,57,14,anomaly
0,icmp,1032,0,142,142,anomaly
0,udp,105,145,7,1,normal
0,tcp,383,0,2,2,normal
0,tcp,0,0,119,13,anomaly
0,tcp,303,8611,2,44,normal
8397,tcp,1,0,2,2,anomaly
0,tcp,0,0,211,2,anomaly
0,tcp,867,330,1,1,normal
0,tcp,292,2367,3,16,normal
0,tcp,0,0,274,16,anomaly
0,udp,1,0,150,140,anomaly
0,tcp,300,13020,11,11,normal
0,tcp,0,0,1,1,normal
0,icmp,8,0,1,25,anomaly
0,tcp,288,475,13,48,normal
0,tcp,244,4297,1,43,normal
1,tcp,0,0,304,2,anomaly
0,tcp,234,3295,2,2,normal
0,tcp,0,0,186,5,anomaly
0,tcp,244,1610,8,8,normal
0,tcp,0,0,193,15,anomaly
0,tcp,0,0,141,11,anomaly
4,tcp,1057,372,1,1,normal
0,icmp,8,0,1,34,anomaly
6192,udp,147,105,2,2,normal
0,tcp,0,0,274,13,anomaly
13958,tcp,1,0,2,2,anomaly
0,icmp,1032,0,47,47,anomaly
0,tcp,0,0,9,10,anomaly
0,tcp,0,0,227,8,anomaly
0,tcp,322,2514,1,5,normal
0,tcp,12165,0,8,8,normal
0,tcp,0,0,160,7,anomaly
0,tcp,0,0,272,14,anomaly
0,tcp,218,292,13,68,normal
0,tcp,0,0,243,17,anomaly
0,tcp,296,1415,16,16,normal
0,tcp,0,0,192,2,anomaly
0,tcp,214,5773,14,16,normal
0,tcp,225,3895,3,4,normal
0,tcp,0,0,282,25,anomaly
0,tcp,0,0,109,8,anomaly
0,tcp,0,0,146,5,anomaly
0,tcp,0,0,237,9,anomaly
27,tcp,907,2586,1,1,normal
0,tcp,0,0,145,17,anomaly
0,tcp,0,0,16,4,anomaly
0,tcp,0,0,113,1,anomaly
0,tcp,224,7877,4,4,normal
0,tcp,316,3451,11,11,normal
0,tcp,325,644,9,19,normal
0,tcp,334,0,1,1,anomaly
0,icmp,8,0,1,3,anomaly
0,tcp,305,2239,4,4,normal
0,tcp,0,0,9,9,normal
0,tcp,0,0,123,15,anomaly
0,tcp,205,525,2,3,normal
0,tcp,230,2698,2,3,normal
0,tcp,0,0,234,5,anomaly
0,tcp,0,0,245,1,anomaly
0,tcp,252,0,2,13,normal
0,tcp,295,8422,34,35,normal
0,tcp,0,0,218,5,anomaly
26,tcp,874,2586,1,1,normal
3,tcp,102,1309,1,1,normal
0,tcp,0,0,117,2,anomaly
0,tcp,328,4185,17,17,normal
0,tcp,0,0,275,9,anomaly
0,tcp,0,0,52,16,anomaly
0,icmp,8,0,1,17,anomaly
0,tcp,236,23401,13,13,normal
0,tcp,0,0,149,12,anomaly
0,tcp,237,4326,3,3,normal
0,tcp,0,0,1,1,normal
12,udp,105,146,2,2,normal
0,tcp,0,0,1,2,normal
0,tcp,0,0,104,17,anomaly
0,tcp,54540,8314,4,4,anomaly
0,tcp,0,0,107,7,anomaly
0,tcp,0,0,50,9,anomaly
0,tcp,0,0,287,14,anomaly
0,tcp,19,0,1,1,normal
0,tcp,125,236,1,1,normal
0,tcp,0,0,221,22,anomaly
0,tcp,292,8277,12,12,normal
0,tcp,0,0,107,11,anomaly
0,tcp,8769,369,1,1,normal
0,icmp,8,0,1,17,anomaly
0,udp,28,0,56,56,anomaly
0,udp,44,70,109,109,normal
0,tcp,0,0,173,5,anomaly
0,udp,1,0,68,13,anomaly
0,tcp,236,5056,8,40,normal
0,tcp,0,0,102,12,anomaly
0,tcp,0,0,80,13,anomaly
0,tcp,0,0,102,7,anomaly
0,icmp,1032,0,511,511,anomaly
0,tcp,358,2764,25,25,normal
0,udp,44,130,91,171,normal
0,tcp,0,0,119,7,anomaly
0,tcp,147,38988,1,2,normal
0,tcp,0,0,146,16,anomaly
0,udp,42,42,6,9,normal
0,tcp,0,0,140,15,anomaly
0,tcp,241,795,7,7,normal
0,tcp,0,0,1,1,anomaly
0,tcp,167,0,2,2,normal
1,tcp,1874,371,1,1,normal
0,tcp,313,1919,6,16,normal
0,tcp,0,0,83,7,anomaly
0,tcp,227,2647,9,9,normal
0,tcp,0,0,140,14,anomaly
0,tcp,0,0,254,19,anomaly
4,tcp,0,0,145,2,anomaly
0,tcp,211,404,13,13,normal
0,tcp,0,0,136,16,anomaly
0,tcp,0,0,300,25,anomaly
0,udp,43,129,148,214,normal
0,tcp,330,10117,5,5,normal
0,tcp,0,0,234,3,anomaly
4,tcp,6,147,511,1,anomaly
0,tcp,0,0,144,1,anomaly
0,tcp,220,1719,17,17,normal
0,tcp,0,0,189,1,anomaly
0,tcp,286,9443,5,5,normal
0,tcp,0,0,273,16,anomaly
0,udp,45,71,153,155,normal
0,tcp,1809,325,1,2,normal
0,tcp,0,0,201,1,anomaly
0,udp,46,75,127,129,normal
0,tcp,0,0,70,12,anomaly
0,tcp,0,0,133,20,anomaly
0,udp,46,46,119,119,normal
0,tcp,331,13692,1,1,normal
0,tcp,0,0,109,7,anomaly
0,tcp,0,0,106,20,anomaly
0,tcp,342,659,4,5,normal
0,tcp,330,2445,2,4,normal
0,icmp,1032,0,511,511,anomaly
0,tcp,12165,0,3,3,normal
0,udp,44,44,160,240,normal
0,tcp,232,9567,1,2,normal
0,tcp,244,2202,2,2,normal
0,tcp,228,269,16,33,normal
0,tcp,0,0,139,4,anomaly
0,tcp,327,1469,7,8,normal
0,tcp,0,0,200,14,anomaly
0,tcp,0,0,270,9,anomaly
0,tcp,0,0,53,7,anomaly
0,tcp,0,0,188,10,anomaly
0,tcp,15377,0,4,4,normal
0,tcp,0,0,121,4,anomaly
0,udp,105,147,7,1,normal
0,tcp,0,0,211,18,anomaly
0,tcp,0,0,119,19,anomaly
0,tcp,216,8970,14,15,normal
0,tcp,232,2507,1,33,normal
0,tcp,196,210,3,5,normal
0,tcp,211,305,15,15,normal
0,tcp,201,1865,7,9,normal
0,tcp,236,324,11,11,normal
0,tcp,296,1511,3,3,normal
0,tcp,333,579,19,19,normal
0,tcp,0,0,116,7,anomaly
0,tcp,0,0,150,21,anomaly
0,tcp,567,0,1,5,normal
0,tcp,7321,0,2,2,normal
0,tcp,0,0,249,3,anomaly
0,tcp,0,0,243,2,anomaly
1,tcp,1183,332,1,2,normal
17903,tcp,5830,122343,1,1,normal
0,tcp,0,0,278,18,anomaly
0,tcp,0,0,79,19,anomaly
0,tcp,6,0,511,1,anomaly
0,tcp,312,1592,4,5,normal
0,tcp,0,0,6,1,anomaly
4794,udp,146,105,4,2,normal
0,tcp,0,0,1,1,normal
0,tcp,0,0,240,19,anomaly
39438,tcp,1,0,2,2,anomaly
0,tcp,0,0,105,15,anomaly
0,tcp,0,0,238,17,anomaly
8,tcp,1630,335,1,2,normal
2,tcp,13684,15580,2,1,normal
0,icmp,89,0,2,1,normal
0,tcp,240,31639,2,6,normal
0,tcp,0,0,198,17,anomaly
0,tcp,2483,329,1,1,normal
0,tcp,0,0,22,2,anomaly
0,tcp,0,0,226,13,anomaly
0,tcp,0,0,133,4,anomaly
0,tcp,7077,0,4,4,normal
0,tcp,0,0,157,4,anomaly
0,tcp,305,289,16,44,normal
0,tcp,0,0,1,1,normal
0,tcp,318,2435,35,35,normal
0,tcp,0,0,16,5,anomaly
6285,udp,147,105,1,1,normal
0,tcp,326,498,11,14,normal
0,tcp,0,0,83,2,anomaly
21,tcp,238,772,1,1,normal
0,tcp,926,332,1,1,normal
0,tcp,0,0,122,14,anomaly
0,icmp,30,0,1,1,normal
0,tcp,0,0,159,25,anomaly
0,tcp,0,0,97,17,anomaly
0,tcp,1699,0,10,10,normal
0,tcp,810,330,1,1,normal
27,tcp,944,2720,1,1,normal
0,tcp,54540,7300,2,2,anomaly
0,tcp,0,0,110,18,anomaly
27,tcp,1220,3380,1,1,normal
3,tcp,2194619,0,2,2,normal
0,tcp,289,8760,20,29,normal
0,icmp,8,0,1,10,anomaly
0,tcp,0,0,249,7,anomaly
0,udp,44,44,150,150,normal
0,tcp,225,1472,6,6,normal
0,tcp,306,450,23,31,normal
9,tcp,0,5149533,1,1,anomaly
0,tcp,0,0,220,18,anomaly
0,icmp,8,0,1,47,anomaly
0,tcp,172,0,12,12,normal
0,tcp,0,0,240,17,anomaly
0,icmp,8,0,1,12,anomaly
0,tcp,190,1611,13,28,normal
0,tcp,0,0,252,7,anomaly
0,tcp,318,6014,1,1,normal
0,udp,42,42,1,3,normal
0,tcp,0,0,136,12,anomaly
0,tcp,229,2135,14,14,normal
0,tcp,0,0,265,11,anomaly
0,tcp,321,3503,9,32,normal
0,tcp,0,0,1,1,normal
0,tcp,189,18004,9,9,normal
0,tcp,221,1109,9,9,normal
0,tcp,0,0,256,8,anomaly
0,tcp,0,0,266,2,anomaly
0,tcp,0,0,138,17,anomaly
33,tcp,1468,4152,1,1,normal
0,tcp,0,0,106,6,anomaly
0,tcp,182,686,5,5,normal
0,tcp,223,18942,4,21,normal
0,udp,44,74,36,36,normal
0,tcp,0,0,37,2,anomaly
0,tcp,256,9621,4,4,normal
0,tcp,361,1256,11,19,normal
1,tcp,303,1381,1,1,normal
6565,udp,147,105,1,1,normal
0,tcp,12,0,2,1,normal
0,tcp,229,396,1,2,normal
0,tcp,310,3518,2,10,normal
0,tcp,0,0,146,17,anomaly
0,tcp,230,241,4,11,normal
0,udp,45,92,228,233,normal
0,tcp,225,352,2,2,normal
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,231,12,anomaly
9505,udp,147,105,1,1,normal
0,tcp,221,294,16,16,normal
0,tcp,0,0,233,15,anomaly
0,tcp,948,325,1,1,normal
0,tcp,215,1425,6,6,normal
0,tcp,0,0,202,16,anomaly
0,tcp,0,0,236,1,anomaly
0,tcp,0,0,2,1,normal
0,tcp,277,987,3,3,normal
0,tcp,0,0,37,9,anomaly
0,udp,44,100,300,300,normal
0,icmp,8,0,1,34,anomaly
0,tcp,0,0,246,18,anomaly
0,tcp,262,360,21,22,normal
0,tcp,0,0,93,20,anomaly
0,tcp,0,0,259,2,anomaly
0,tcp,0,0,198,7,anomaly
0,tcp,0,0,224,6,anomaly
0,udp,46,73,137,137,normal
0,tcp,438,3110,21,22,normal
0,tcp,361,858,13,14,normal
0,tcp,323,8865,8,8,normal
0,tcp,0,0,240,1,anomaly
0,tcp,312,11250,8,9,normal
0,tcp,293,255,4,5,normal
0,icmp,18,0,1,1,anomaly
0,tcp,0,0,126,1,anomaly
0,tcp,147,34193,1,3,normal
0,tcp,0,0,3,3,normal
0,icmp,1032,0,511,511,anomaly
0,udp,147,0,1,1,normal
2207,tcp,322,2794,8,1,normal
0,tcp,236,18275,6,15,normal
0,tcp,0,0,266,20,anomaly
0,tcp,0,0,243,7,anomaly
0,tcp,7077,0,5,5,normal
0,udp,147,0,2,1,normal
0,tcp,228,1438,3,48,normal
0,tcp,0,0,250,9,anomaly
0,tcp,245,0,2,2,normal
0,tcp,0,0,251,4,anomaly
0,udp,516,4,240,240,normal
0,udp,146,0,1,1,normal
4080,udp,147,105,1,1,normal
0,tcp,0,0,137,20,anomaly
0,tcp,0,0,1,2,normal
0,tcp,255,303,5,8,normal
0,tcp,199,881,15,15,normal
0,tcp,0,0,206,16,anomaly
0,tcp,0,0,219,17,anomaly
0,tcp,0,0,1,2,normal
0,tcp,310,960,4,4,normal
0,tcp,0,0,254,4,anomaly
0,tcp,0,0,511,1,anomaly
0,tcp,0,0,11,3,anomaly
0,tcp,260,26088,2,2,normal
0,tcp,167,657,1,6,normal
0,udp,44,44,21,33,normal
0,tcp,12,0,1,1,normal
0,tcp,0,0,179,14,anomaly
0,tcp,223,310,12,18,normal
0,tcp,208,1918,4,6,normal
0,tcp,210,2585,11,13,normal
0,udp,1,0,120,83,anomaly
0,tcp,1195,406,1,1,normal
0,tcp,0,0,250,13,anomaly
6,udp,105,146,2,2,normal
0,tcp,239,2982,2,18,normal
0,tcp,0,0,84,7,anomaly
0,tcp,0,0,261,11,anomaly
0,tcp,303,2239,2,2,normal
0,tcp,223,188,4,4,normal
1574,udp,146,105,1,1,normal
0,tcp,320,8263,23,32,normal
0,tcp,0,0,141,19,anomaly
0,icmp,8,0,1,48,anomaly
0,tcp,54540,8314,1,2,anomaly
0,tcp,1361,489,1,3,normal
0,tcp,213,10431,9,9,normal
0,tcp,278,5131,8,8,normal
0,tcp,240,424,15,15,normal
0,tcp,206,313,16,20,normal
0,tcp,0,0,210,23,anomaly
5041,tcp,0,5131424,1,1,normal
0,tcp,1163,489,1,1,normal
0,tcp,201,1464,13,54,normal
0,tcp,220,261,4,6,normal
0,tcp,0,0,1,1,normal
0,tcp,0,0,25,11,anomaly
0,tcp,0,0,265,14,anomaly
0,tcp,231,7466,1,1,normal
0,tcp,212,266,4,5,normal
0,tcp,318,3016,24,24,normal
0,udp,45,71,116,116,normal
0,tcp,641,0,1,1,normal
0,tcp,0,0,74,22,anomaly
0,icmp,71,0,6,1,normal
0,tcp,0,0,292,4,anomaly
0,tcp,216,1412,1,1,normal
0,tcp,319,6406,14,14,normal
0,tcp,164,430,1,15,normal
0,tcp,0,0,126,4,anomaly
0,tcp,0,0,257,2,anomaly
0,tcp,312,10010,2,19,normal
0,udp,46,132,77,157,normal
0,tcp,814,335,1,1,normal
0,tcp,0,0,261,16,anomaly
0,tcp,324,1721,13,20,normal
0,tcp,284,733,12,16,normal
0,udp,147,0,2,1,normal
0,tcp,221,10554,10,12,normal
0,tcp,0,0,124,12,anomaly
0,tcp,0,0,123,8,anomaly
0,tcp,0,0,254,2,anomaly
1,tcp,1299,335,1,3,normal
0,tcp,358,256,7,23,normal
27,tcp,1486,4152,1,1,normal
0,tcp,63,0,1,1,normal
4,tcp,2936,331,1,1,normal
190,udp,145,105,1,1,normal
0,tcp,0,0,120,10,anomaly
0,icmp,8,0,1,16,anomaly
0,tcp,339,2873,14,14,normal
0,tcp,0,0,269,4,anomaly
0,tcp,227,1478,9,12,normal
0,tcp,0,0,143,7,anomaly
0,tcp,0,0,143,20,anomaly
0,tcp,0,0,170,1,anomaly
0,tcp,197,315,7,15,normal
0,tcp,0,0,41,20,anomaly
0,tcp,326,1319,16,42,normal
0,udp,1,0,43,8,anomaly
0,tcp,218,1856,26,26,normal
21,tcp,231,769,1,1,normal
0,tcp,0,0,124,12,anomaly
0,icmp,8,0,1,35,anomaly
0,tcp,0,0,136,4,anomaly
4550,udp,147,105,1,1,normal
30,tcp,1047,3081,1,1,normal
0,tcp,224,4125,14,14,normal
1,tcp,2504,475,1,1,normal
0,tcp,0,0,2,24,normal
0,tcp,0,0,1,1,normal
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,256,4,anomaly
0,tcp,0,0,2,4,anomaly
0,tcp,0,0,76,18,anomaly
29,tcp,1504,4152,1,1,normal
0,tcp,312,1078,3,3,normal
1540,udp,147,105,1,1,normal
0,udp,45,82,270,269,normal
0,tcp,238,2193,15,15,normal
0,tcp,0,0,136,7,anomaly
0,tcp,336,86082,1,1,normal
0,tcp,0,0,101,13,anomaly
11,udp,105,146,2,2,normal
0,tcp,0,0,238,16,anomaly
0,tcp,26408,0,9,9,normal
0,tcp,0,0,242,9,anomaly
0,tcp,0,0,124,15,anomaly
0,tcp,184,1619,2,2,normal
0,tcp,0,0,282,1,anomaly
0,tcp,0,0,226,17,anomaly
0,tcp,0,0,229,2,anomaly
0,tcp,147,376,8,8,normal
0,icmp,8,0,1,51,anomaly
0,icmp,8,0,1,32,anomaly
0,tcp,210,1659,8,8,normal
0,tcp,0,0,9,2,anomaly
0,udp,42,42,5,9,normal
0,tcp,191,2529,3,11,normal
0,tcp,239,940,9,10,normal
0,tcp,286,1263,7,7,normal
0,tcp,235,1840,2,2,normal
0,tcp,0,0,267,12,anomaly
0,tcp,0,0,268,5,anomaly
0,tcp,305,2019,25,25,normal
0,tcp,233,1075,1,2,normal
0,tcp,0,0,1,1,anomaly
0,tcp,349,343,19,22,normal
0,tcp,0,0,134,7,anomaly
0,tcp,224,832,34,34,normal
0,tcp,567,0,1,1,normal
0,tcp,0,0,136,6,anomaly
7,tcp,1401,494,1,2,normal
0,tcp,190,365,15,15,normal
2,tcp,1647,326,1,2,normal
0,tcp,15281,1361,1,1,normal
0,tcp,258,14029,8,8,normal
0,tcp,0,0,270,14,anomaly
0,udp,46,46,16,24,normal
0,tcp,3888,0,3,3,normal
0,tcp,0,0,477,1,anomaly
0,icmp,520,0,238,238,anomaly
0,tcp,54540,8314,5,6,anomaly
0,tcp,191,604,5,5,normal
0,tcp,0,0,242,3,anomaly
0,udp,43,133,103,182,normal
0,tcp,0,0,1,1,normal
0,tcp,0,0,145,18,anomaly
0,tcp,0,0,214,14,anomaly
0,tcp,1996,285,1,1,normal
0,udp,28,0,42,42,anomaly
0,tcp,213,1211,7,7,normal
0,tcp,344,28707,1,1,normal
0,tcp,290,520,13,25,normal
0,tcp,0,0,76,24,anomaly
0,tcp,229,175,39,40,normal
0,tcp,0,0,110,1,anomaly
0,tcp,247,365,14,16,normal
5,tcp,1323,363,1,1,normal
0,tcp,0,0,159,3,anomaly
0,tcp,306,1249,6,6,normal
0,tcp,231,258,2,15,normal
0,udp,44,77,129,129,normal
0,tcp,0,0,12,5,anomaly
0,tcp,313,2249,11,11,normal
0,tcp,0,0,270,15,anomaly
0,tcp,1690,0,3,3,normal
0,tcp,1690,0,4,4,normal
0,tcp,0,0,413,1,anomaly
0,tcp,325,12884,6,6,normal
0,tcp,0,0,71,22,anomaly
0,tcp,0,0,257,1,anomaly
0,tcp,0,0,1,1,normal
0,icmp,78,0,52,12,normal
0,tcp,0,0,222,3,anomaly
0,tcp,0,0,1,1,normal
0,udp,44,127,311,311,normal
0,tcp,0,0,284,14,anomaly
0,tcp,0,0,282,2,anomaly
0,icmp,8,0,1,29,anomaly
0,tcp,246,692,6,6,normal
0,tcp,0,0,271,6,anomaly
0,tcp,0,0,110,10,anomaly
0,tcp,0,0,264,15,anomaly
15,tcp,992,329,1,1,normal
0,tcp,284,2280,33,35,normal
0,tcp,0,0,229,14,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,258,14,anomaly
0,tcp,14052,0,3,3,normal
0,tcp,0,0,8,7,anomaly
0,tcp,0,0,233,2,anomaly
0,tcp,0,0,297,8,anomaly
0,udp,45,73,228,228,normal
0,udp,44,126,70,150,normal
0,tcp,222,235,1,10,normal
0,tcp,0,0,259,5,anomaly
0,icmp,8,0,1,8,anomaly
0,udp,45,115,2,2,normal
2,tcp,0,0,421,2,anomaly
0,icmp,1032,0,158,158,anomaly
0,tcp,0,0,241,3,anomaly
0,tcp,210,1108,19,24,normal
0,tcp,0,0,1,1,normal
0,tcp,306,1041,18,18,normal
0,tcp,0,0,283,2,anomaly
0,tcp,235,1384,5,10,normal
0,tcp,0,0,1,1,normal
0,tcp,0,0,148,20,anomaly
0,icmp,8,0,1,49,anomaly
0,tcp,284,2358,1,19,normal
0,icmp,30,0,1,1,normal
0,tcp,210,1691,10,10,normal
0,tcp,299,2282,6,6,normal
0,tcp,193,761,4,16,normal
0,udp,46,81,243,248,normal
0,tcp,0,0,71,1,anomaly
0,tcp,3064,336,1,1,normal
0,tcp,63,0,2,2,normal
0,tcp,0,0,111,10,anomaly
0,tcp,360,3063,3,3,normal
14,tcp,1119,330,1,2,normal
0,tcp,1241,327,1,2,normal
0,tcp,0,0,216,16,anomaly
0,tcp,292,318,3,25,normal
3,tcp,1233,2449,1,1,anomaly
0,tcp,0,0,266,12,anomaly
0,tcp,291,13599,19,20,normal
0,tcp,231,4848,18,18,normal
0,tcp,0,0,147,17,anomaly
0,icmp,8,0,1,31,anomaly
0,tcp,1723,334,3,1,normal
0,tcp,188,2057,3,3,normal
815,udp,146,105,1,1,normal
0,tcp,241,1071,7,7,normal
0,tcp,0,0,202,19,anomaly
0,tcp,292,4624,20,20,normal
0,tcp,0,0,37,10,anomaly
0,tcp,0,0,224,9,anomaly
0,tcp,0,0,2,3,normal
0,udp,42,42,9,16,normal
0,tcp,0,0,1,1,normal
1,tcp,703,329,2,1,normal
0,tcp,228,1382,13,13,normal
0,tcp,0,0,159,2,anomaly
0,tcp,293,313,14,21,normal
0,tcp,0,0,264,11,anomaly
0,udp,36,0,7,9,normal
0,tcp,0,0,284,16,anomaly
0,udp,33,0,1,1,normal
387,tcp,387,2134,150,1,normal
0,tcp,1214,0,15,15,normal
0,tcp,0,0,108,8,anomaly
0,tcp,282,3081,16,16,normal
0,tcp,0,0,393,1,anomaly
0,tcp,54540,8314,4,4,anomaly
0,tcp,229,4239,9,10,normal
0,icmp,520,0,480,480,anomaly
0,tcp,0,0,54,20,anomaly
0,tcp,9198,0,8,8,normal
0,tcp,0,0,236,3,anomaly
0,tcp,54540,8314,3,3,anomaly
0,tcp,223,6727,6,6,normal
0,tcp,237,1483,8,8,normal
0,tcp,317,1660,18,34,normal
0,tcp,0,0,295,24,anomaly
0,tcp,0,0,35,4,anomaly
0,tcp,236,1973,4,4,normal
0,udp,33,88,4,11,normal
1,tcp,1266,330,1,3,normal
0,tcp,0,0,177,1,anomaly
0,tcp,283,4173,18,18,normal
0,tcp,228,262,7,7,normal
0,tcp,224,4835,15,15,normal
0,tcp,0,0,247,6,anomaly
0,tcp,4660,370,1,3,normal
0,tcp,216,1819,29,29,normal
0,tcp,0,0,282,25,anomaly
0,tcp,0,0,79,2,anomaly
0,tcp,0,0,480,1,anomaly
0,tcp,1280,333,1,1,normal
0,icmp,1032,0,511,511,anomaly
0,tcp,0,0,1,1,normal
0,tcp,196,5548,6,6,normal
0,tcp,304,1368,4,4,normal
0,tcp,0,0,250,7,anomaly
0,tcp,0,0,208,18,anomaly
0,tcp,0,0,230,12,anomaly
0,tcp,293,313,15,16,normal
9,tcp,8845,332,1,2,normal
0,tcp,0,0,1,1,anomaly
0,tcp,209,2488,10,10,normal
0,tcp,196,170,1,1,normal
0,tcp,334,646,14,15,normal
0,tcp,255,2170,6,13,normal
