protocol_type,src_bytes,dst_bytes,class
tcp,0,0,anomaly
tcp,54540,8314,anomaly
icmp,520,0,anomaly
tcp,0,0,anomaly
tcp,332,2734,normal
tcp,1690,0,normal
tcp,329,3433,normal
udp,28,0,anomaly
tcp,307,5280,normal
udp,44,69,normal
tcp,877,335,normal
tcp,0,0,anomaly
tcp,260,301,normal
tcp,234,6850,normal
udp,28,0,anomaly
tcp,283,14568,normal
tcp,318,2698,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,220,866,normal
tcp,1240,2449,anomaly
udp,28,0,anomaly
tcp,670,330,normal
tcp,236,0,normal
icmp,1032,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,234,2698,normal
tcp,291,406,normal
udp,43,130,normal
udp,1,0,anomaly
tcp,227,2173,normal
tcp,317,24716,normal
tcp,0,0,anomaly
tcp,281,17449,normal
udp,147,105,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,219,1109,normal
tcp,328,189,normal
tcp,0,0,anomaly
udp,43,43,normal
udp,42,96,normal
tcp,319,4509,normal
tcp,1970,401,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,28,0,anomaly
tcp,221,1968,normal
udp,33,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,501760,0,normal
tcp,0,0,anomaly
tcp,231,480,normal
tcp,325,3125,normal
tcp,225,3261,normal
tcp,312,200,normal
tcp,0,0,anomaly
tcp,159,21375,normal
tcp,0,0,anomaly
tcp,299,3991,normal
udp,46,46,normal
tcp,0,0,anomaly
tcp,2621,332,normal
tcp,334,743,normal
tcp,200,402,normal
tcp,2157,387,normal
tcp,0,0,anomaly
tcp,194,0,normal
tcp,0,0,anomaly
tcp,208,9518,normal
tcp,148,13023,normal
tcp,0,0,normal
udp,147,105,normal
icmp,1032,0,anomaly
tcp,991,330,normal
tcp,0,0,anomaly
udp,46,46,normal
tcp,709,331,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,813,327,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,233,540,normal
icmp,1032,0,anomaly
icmp,520,0,anomaly
tcp,0,0,anomaly
tcp,192,22691,normal
tcp,0,0,anomaly
tcp,201,0,normal
icmp,8,0,anomaly
tcp,216,2531,normal
tcp,226,1344,normal
tcp,0,0,anomaly
tcp,54540,8314,anomaly
tcp,0,0,anomaly
tcp,202,324,normal
tcp,882,338,normal
tcp,0,0,anomaly
tcp,12286,0,normal
tcp,325,673,normal
tcp,1139,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,216,294,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,196,391,normal
tcp,317,295,normal
tcp,0,0,normal
icmp,183,0,normal
tcp,0,0,anomaly
udp,1,0,anomaly
udp,28,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,10073,0,normal
tcp,331,1252,normal
tcp,0,0,anomaly
tcp,289,4894,normal
tcp,175337,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,310,238,normal
tcp,0,0,anomaly
tcp,1879,330,normal
tcp,13239,0,normal
udp,33,0,normal
tcp,0,0,anomaly
tcp,339,993,normal
udp,46,133,normal
tcp,341,1072,normal
tcp,301,2507,normal
icmp,1032,0,anomaly
udp,45,137,normal
tcp,0,0,anomaly
tcp,1061,3081,normal
tcp,0,0,anomaly
tcp,155,1009,normal
udp,42,42,normal
tcp,0,0,anomaly
tcp,353,1484,normal
tcp,196,2719,normal
tcp,0,0,anomaly
tcp,216,16904,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,2766,476,normal
tcp,383,0,normal
icmp,1032,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,35,130,normal
tcp,298,1709,normal
tcp,317,1484,normal
tcp,354,361,normal
tcp,3862,17237,normal
tcp,0,0,normal
tcp,293,1113,normal
tcp,0,0,anomaly
tcp,316,1078,normal
udp,105,145,normal
tcp,317,634,normal
tcp,242,6757,normal
tcp,229,2239,normal
udp,1,0,anomaly
tcp,352,1315,normal
tcp,0,0,anomaly
tcp,6,109,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,319,6489,normal
tcp,245,0,normal
tcp,0,0,anomaly
tcp,355,833,normal
tcp,0,0,anomaly
tcp,3051,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,215,955,normal
tcp,0,0,anomaly
tcp,1441,387,normal
tcp,240,493,normal
udp,44,70,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,353,7659,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,234,3918,normal
tcp,335,6956,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,209,440,normal
tcp,0,0,anomaly
tcp,7940,0,normal
tcp,0,0,anomaly
icmp,78,0,normal
tcp,0,0,anomaly
tcp,333,1301,normal
tcp,0,0,anomaly
tcp,1,0,anomaly
udp,215,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,normal
tcp,350,1378,normal
tcp,316,292,normal
tcp,0,0,anomaly
udp,45,76,normal
tcp,0,0,anomaly
tcp,317,4103,normal
udp,48,48,normal
udp,46,46,normal
tcp,362,7962,normal
tcp,287,471,normal
tcp,1006,3081,normal
tcp,359,283,normal
tcp,286,616,normal
tcp,270,4111,normal
tcp,0,0,anomaly
tcp,0,0,normal
icmp,1032,0,anomaly
icmp,1032,0,anomaly
tcp,166,1992,normal
tcp,0,0,anomaly
tcp,334,1592,normal
tcp,0,0,anomaly
tcp,311,16025,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,33,95,normal
tcp,168,10388,normal
tcp,211,1417,normal
tcp,285,720,normal
tcp,4892,0,normal
tcp,0,0,anomaly
tcp,313,29623,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,286,21900,normal
tcp,185,8188,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,58,222,normal
tcp,0,0,anomaly
tcp,309,7263,normal
udp,46,46,normal
udp,44,129,normal
tcp,678,478,normal
tcp,308,6452,normal
tcp,211,2333,normal
tcp,284,64787,normal
tcp,0,0,anomaly
udp,1,0,anomaly
tcp,0,0,anomaly
icmp,1032,0,anomaly
udp,33,88,normal
tcp,0,0,anomaly
tcp,12,0,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,0,0,normal
tcp,1991,368,normal
tcp,288,1308,normal
tcp,654,337,normal
tcp,306,6015,normal
tcp,184,1619,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,0,0,anomaly
tcp,614,338,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,0,0,anomaly
udp,1,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1248,2451,anomaly
tcp,283,29165,normal
tcp,193,7355,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,229,1070,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1689,324,normal
tcp,227,2139,normal
tcp,0,0,anomaly
tcp,287,261,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,262,529,normal
tcp,0,0,anomaly
tcp,254,3544,normal
tcp,338,327,normal
udp,145,105,normal
tcp,0,0,anomaly
tcp,187,15157,normal
tcp,334,0,anomaly
tcp,789,334,normal
tcp,144,9569,normal
tcp,243,1607,normal
tcp,1427,434,normal
tcp,0,0,normal
tcp,0,0,anomaly
tcp,286,810,normal
icmp,8,0,anomaly
udp,147,0,normal
tcp,305,4978,normal
tcp,0,0,anomaly
tcp,227,2507,normal
tcp,236,18275,normal
tcp,54540,8314,anomaly
udp,45,128,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,304,420,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,215,1796,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,325,2109,normal
tcp,207,5593,normal
tcp,0,0,anomaly
tcp,308,2241,normal
tcp,302,3233,normal
tcp,300,2239,normal
tcp,0,0,anomaly
tcp,146,19994,normal
tcp,1066,481,normal
udp,43,74,normal
udp,1,0,anomaly
tcp,54540,8314,anomaly
udp,45,45,normal
tcp,192,0,normal
tcp,334,0,anomaly
tcp,230,1374,normal
tcp,253,405,normal
tcp,14052,0,normal
tcp,299,1075,normal
udp,44,80,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,183,0,normal
udp,33,0,normal
tcp,0,0,anomaly
tcp,291,2669,normal
udp,42,42,normal
udp,44,72,normal
tcp,0,0,anomaly
udp,45,130,normal
tcp,0,0,anomaly
tcp,864,280,normal
tcp,207,512,normal
tcp,0,0,anomaly
tcp,390,12604,normal
tcp,148,22265,normal
icmp,520,0,anomaly
icmp,1032,0,anomaly
tcp,237,18604,normal
tcp,197,8346,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,358,388,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,42,42,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,normal
tcp,337,398,normal
tcp,7321,0,normal
tcp,231,766,normal
tcp,1,0,anomaly
tcp,363,7956,normal
tcp,207,3009,normal
udp,43,131,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,42,42,normal
tcp,1533,360,normal
tcp,1224,2451,anomaly
tcp,0,0,anomaly
tcp,307,5381,normal
tcp,0,0,anomaly
tcp,206,296,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,7,363,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,105,105,normal
udp,45,135,normal
tcp,305,1380,normal
tcp,0,0,anomaly
tcp,254,6760,normal
udp,147,105,normal
tcp,8,141,normal
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,0,0,anomaly
tcp,330,5941,normal
tcp,308,553,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,47,100,normal
tcp,290,2860,normal
tcp,0,0,anomaly
udp,42,42,normal
tcp,54540,8314,anomaly
tcp,202,960,normal
tcp,287,439,normal
tcp,279,3731,normal
tcp,330,837,normal
tcp,81,1226,normal
tcp,0,0,anomaly
tcp,319,7333,normal
udp,516,4,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,20492,15564,normal
udp,46,84,normal
tcp,0,0,anomaly
tcp,2805,335,normal
tcp,226,4512,normal
tcp,12,0,normal
tcp,1222,2449,anomaly
tcp,54540,8314,anomaly
tcp,1189,412,normal
tcp,282,3200,normal
udp,145,105,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,30,0,normal
tcp,289,8891,normal
tcp,0,0,anomaly
tcp,246,707,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,898,331,normal
tcp,0,0,normal
tcp,213,998,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,44,70,normal
udp,105,0,normal
udp,105,145,normal
tcp,192,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,75,919,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,336,1656,normal
tcp,0,0,normal
tcp,224,458,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,302,3909,normal
tcp,314,16806,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,181,5830,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,46,138,normal
tcp,334,3751,normal
tcp,241,443,normal
udp,91,0,normal
tcp,0,0,anomaly
udp,1,0,anomaly
tcp,214,1650,normal
tcp,0,0,anomaly
udp,45,70,normal
tcp,0,0,normal
tcp,145,532,normal
udp,45,45,normal
tcp,173,11889,normal
tcp,1616,501,normal
udp,102,0,normal
tcp,293,1293,normal
tcp,0,0,anomaly
udp,44,135,normal
tcp,0,0,normal
tcp,268,10333,normal
tcp,0,0,anomaly
tcp,283,1637,normal
tcp,0,0,normal
tcp,1400,330,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,45,137,normal
udp,516,4,normal
tcp,293,1193,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,212,5383,normal
tcp,0,0,normal
tcp,0,0,anomaly
tcp,197,1463,normal
udp,1,0,anomaly
icmp,520,0,anomaly
icmp,8,0,anomaly
udp,147,105,normal
tcp,330,930,normal
tcp,0,0,anomaly
tcp,383,0,normal
tcp,0,0,anomaly
tcp,240,381,normal
tcp,1560,4152,normal
tcp,340,388,normal
tcp,235,4097,normal
tcp,229,4900,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,44,70,normal
tcp,0,0,anomaly
tcp,12,0,normal
tcp,339,11763,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,854,366,normal
tcp,352,13336,normal
tcp,421,38780,normal
tcp,0,0,normal
tcp,302,4743,normal
tcp,0,0,anomaly
udp,1,1,anomaly
tcp,0,0,anomaly
udp,45,132,normal
tcp,282,7104,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,8,0,anomaly
udp,46,46,normal
tcp,0,0,anomaly
tcp,305,1496,normal
tcp,0,0,anomaly
tcp,318,1342,normal
tcp,0,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,330,1321,normal
tcp,0,0,anomaly
udp,43,75,normal
icmp,30,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,46,77,normal
udp,43,69,normal
tcp,0,0,anomaly
udp,28,0,anomaly
tcp,335,1579,normal
tcp,204,260,normal
tcp,0,0,anomaly
icmp,30,0,normal
tcp,0,0,anomaly
tcp,292,1254,normal
tcp,225,370,normal
tcp,0,0,anomaly
tcp,217,6329,normal
tcp,0,0,normal
udp,33,0,normal
tcp,805,328,normal
tcp,1,0,anomaly
tcp,0,0,anomaly
tcp,211,22075,normal
tcp,225,453,normal
tcp,1429,364,normal
udp,33,0,normal
tcp,0,0,anomaly
udp,146,105,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,229,770,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,42,132,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,43,74,normal
tcp,0,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,150,13042,normal
udp,24,24,normal
tcp,326,2235,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,199,3039,normal
tcp,309,7732,normal
tcp,1,0,anomaly
tcp,0,0,anomaly
udp,145,105,normal
icmp,8,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
tcp,302,572,normal
tcp,0,0,anomaly
tcp,305,3248,normal
tcp,0,5150772,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,2181,330,normal
tcp,222,4945,normal
tcp,0,0,anomaly
tcp,202,1382,normal
tcp,13549,1858,normal
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,331,1271,normal
tcp,0,0,anomaly
tcp,332,1167,normal
tcp,304,2824,normal
tcp,0,0,anomaly
tcp,774,332,normal
tcp,1035,388,normal
tcp,332,6356,normal
tcp,219,1683,normal
tcp,0,0,anomaly
tcp,262,283,normal
udp,41,70,normal
tcp,290,2194,normal
tcp,196,383,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1879,323,normal
tcp,201,8528,normal
icmp,8,0,anomaly
tcp,852,0,normal
tcp,0,0,anomaly
udp,68,43,normal
tcp,0,0,anomaly
udp,105,146,normal
udp,42,42,normal
tcp,852,0,normal
tcp,0,0,normal
tcp,232,2239,normal
tcp,0,0,anomaly
tcp,54540,8314,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,317,2226,normal
tcp,38,130,normal
tcp,238,289,normal
icmp,1032,0,anomaly
tcp,0,0,anomaly
tcp,333,609,normal
tcp,238,397,normal
tcp,208,22260,normal
tcp,317,856,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,254,386,normal
tcp,310,640,normal
icmp,8,0,anomaly
udp,42,42,normal
tcp,0,0,normal
icmp,1032,0,anomaly
tcp,648,330,normal
tcp,0,0,anomaly
tcp,254,1419,normal
tcp,352,788,normal
udp,28,0,anomaly
tcp,329,12047,normal
tcp,282,38435,normal
tcp,2119,332,normal
tcp,0,0,anomaly
tcp,214,480,normal
tcp,0,0,anomaly
tcp,1573,404,normal
tcp,567,0,normal
udp,45,77,normal
tcp,266,7570,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,300,26466,normal
tcp,0,0,anomaly
udp,126,44,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,43,43,normal
tcp,2194619,0,normal
tcp,218,632,normal
tcp,314,455,normal
tcp,0,0,anomaly
tcp,216,709,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,245,0,normal
tcp,210,255,normal
tcp,1762,331,normal
tcp,0,0,normal
icmp,183,0,normal
udp,40,40,normal
icmp,8,0,anomaly
icmp,1032,0,anomaly
tcp,0,0,anomaly
tcp,363,345,normal
tcp,0,0,anomaly
tcp,225,770,normal
tcp,0,0,anomaly
tcp,210,279,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,228,6068,normal
tcp,641,0,normal
udp,46,46,normal
tcp,210,806,normal
udp,1,0,anomaly
tcp,0,0,anomaly
tcp,311,2271,normal
tcp,0,0,anomaly
tcp,211,861,normal
tcp,602,333,normal
tcp,300,937,normal
tcp,205,1900,normal
tcp,0,0,anomaly
udp,44,132,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,184,24043,normal
tcp,0,0,anomaly
udp,46,83,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,323,2592,normal
tcp,0,0,anomaly
tcp,4892,0,normal
tcp,0,0,anomaly
icmp,1480,0,anomaly
udp,42,42,normal
icmp,1032,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,266,2424,normal
tcp,264,2825,normal
tcp,840,336,normal
tcp,184,1650,normal
tcp,307,7712,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,15,anomaly
tcp,212,312,normal
tcp,1,0,anomaly
tcp,0,0,anomaly
udp,43,75,normal
tcp,0,0,normal
udp,516,4,normal
tcp,0,0,anomaly
tcp,373,1575,normal
tcp,207,10679,normal
tcp,284,148,normal
tcp,228,1712,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,18,0,anomaly
tcp,71,0,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,145,105,normal
udp,33,0,normal
icmp,8,0,anomaly
tcp,220,18912,normal
tcp,209,0,normal
tcp,0,0,anomaly
tcp,54540,8314,anomaly
tcp,337,1084,normal
tcp,0,0,normal
tcp,225,703,normal
icmp,1032,0,anomaly
tcp,0,0,anomaly
icmp,1032,0,anomaly
udp,147,105,normal
tcp,1559,2855,anomaly
tcp,284,941,normal
icmp,1032,0,anomaly
tcp,0,0,anomaly
tcp,219,336,normal
tcp,9,593,normal
tcp,0,0,anomaly
tcp,243,1493,normal
tcp,236,769,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,147,105,normal
tcp,1,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,334,4158,normal
tcp,0,0,normal
tcp,1,0,anomaly
tcp,0,0,anomaly
tcp,258,7333,normal
tcp,208,1337,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,520,0,anomaly
tcp,1093,333,normal
udp,28,0,anomaly
tcp,0,0,anomaly
tcp,780,1593580,normal
udp,36,0,normal
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,0,0,anomaly
tcp,1645,332,normal
tcp,309,4200,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,59,0,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,373,2289,normal
tcp,0,0,anomaly
tcp,231,4593,normal
tcp,360,791,normal
tcp,311,2617,normal
tcp,308,944,normal
tcp,208,2810,normal
tcp,337,664,normal
udp,207,0,anomaly
tcp,221,37127,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,normal
udp,48,48,normal
tcp,0,0,anomaly
tcp,339,14468,normal
tcp,1342,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,322,3327,normal
tcp,283,2238,normal
tcp,0,0,anomaly
tcp,221,3185,normal
icmp,18,0,anomaly
icmp,1032,0,anomaly
tcp,159,9533,normal
tcp,268,1335,normal
tcp,0,0,normal
tcp,0,0,anomaly
tcp,1153,0,normal
tcp,0,0,anomaly
tcp,124,11095,normal
tcp,0,0,normal
tcp,0,0,anomaly
udp,1,0,anomaly
tcp,262,873,normal
tcp,237,597,normal
udp,45,45,normal
tcp,306,560,normal
udp,44,44,normal
tcp,656,330,normal
tcp,0,0,anomaly
tcp,228,1247,normal
tcp,0,0,anomaly
udp,35,35,normal
tcp,202,4412,normal
tcp,318,1401,normal
tcp,1452,337,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,318,3767,normal
udp,44,133,normal
icmp,8,0,anomaly
tcp,216,25078,normal
tcp,0,0,anomaly
udp,28,0,anomaly
udp,45,45,normal
tcp,2108,331,normal
udp,46,84,normal
tcp,656,331,normal
tcp,291,6153,normal
udp,1,0,anomaly
tcp,1241,327,normal
tcp,749,0,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
tcp,242,3569,normal
tcp,0,0,anomaly
tcp,311,4907,normal
tcp,936,334,normal
tcp,54060,7300,anomaly
tcp,0,0,anomaly
udp,146,105,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,145,105,normal
tcp,202,1080,normal
tcp,0,0,anomaly
tcp,275,1637,normal
tcp,0,0,anomaly
udp,46,80,normal
tcp,227,456,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,331,2554,normal
tcp,323,1680,normal
tcp,858,5503,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,855,2586,normal
tcp,320,2674,normal
tcp,0,0,anomaly
tcp,244,1841,normal
tcp,316,293,normal
tcp,0,0,anomaly
tcp,486700,231624,normal
tcp,837,338,normal
tcp,0,0,anomaly
udp,46,46,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,54540,8314,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,294,438,normal
tcp,0,0,normal
tcp,0,0,anomaly
udp,44,75,normal
tcp,0,0,anomaly
tcp,149,347,normal
udp,45,75,normal
tcp,0,0,anomaly
tcp,196,9287,normal
tcp,309,8292,normal
tcp,0,0,anomaly
tcp,285,3393,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1130,329,normal
tcp,330,291,normal
icmp,8,0,anomaly
tcp,256,2052,normal
tcp,0,0,anomaly
udp,48,48,normal
tcp,319,285,normal
tcp,0,0,anomaly
tcp,2154,0,normal
tcp,306,1248,normal
tcp,1125,386,normal
udp,28,0,anomaly
tcp,317,2075,normal
tcp,116,1193,normal
tcp,223,3616,normal
tcp,216,280,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,293,807,normal
tcp,0,0,anomaly
tcp,245,0,normal
udp,45,135,normal
tcp,0,0,anomaly
tcp,220,728,normal
udp,1,0,anomaly
tcp,0,0,anomaly
icmp,520,0,anomaly
udp,34,91,normal
tcp,0,0,anomaly
tcp,246,9002,normal
tcp,0,0,anomaly
tcp,255,2450,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,3468,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,183,0,normal
tcp,0,0,normal
tcp,236,896,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,368,5939,normal
tcp,0,0,anomaly
tcp,193,678,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,250,267,normal
udp,17,70,normal
tcp,220,391,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,312876,22784,normal
tcp,0,0,anomaly
tcp,567,0,normal
tcp,0,0,anomaly
tcp,315,2108,normal
tcp,277,1313,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,164,29200,normal
udp,147,105,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,normal
tcp,334,1069,normal
icmp,30,0,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,306,1830,normal
udp,44,131,normal
udp,46,46,normal
tcp,0,0,anomaly
tcp,3318,388,normal
tcp,223,321,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1248,2449,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,334,0,anomaly
tcp,0,0,anomaly
tcp,0,0,normal
icmp,8,0,anomaly
udp,44,152,normal
tcp,0,0,anomaly
udp,105,147,normal
udp,28,0,anomaly
tcp,0,0,anomaly
tcp,209,8843,normal
tcp,11587,1431,normal
tcp,1451,373,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,43,124,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,276,4465,normal
tcp,0,0,normal
tcp,0,0,anomaly
icmp,520,0,anomaly
tcp,0,0,anomaly
tcp,346,2370,normal
tcp,8,223,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,375,306,normal
tcp,0,0,anomaly
tcp,292,183,normal
udp,146,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,105,146,normal
tcp,218,1791,normal
tcp,223,777,normal
udp,28,0,anomaly
tcp,0,0,anomaly
tcp,321,13056,normal
tcp,219,2367,normal
udp,147,105,normal
tcp,192,4500,normal
tcp,295,770,normal
tcp,0,0,anomaly
udp,44,44,normal
tcp,0,0,anomaly
tcp,2297,328,normal
udp,44,44,normal
udp,44,128,normal
tcp,0,0,anomaly
tcp,298,1609,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,334,0,anomaly
tcp,217,187,normal
tcp,0,0,anomaly
tcp,334,0,anomaly
tcp,0,0,anomaly
udp,44,44,normal
tcp,0,0,anomaly
