protocol_type,src_bytes,dst_bytes,count,class
icmp,520,0,187,anomaly
tcp,317,379,10,normal
tcp,0,0,45,anomaly
tcp,0,0,147,anomaly
tcp,213,620,16,normal
tcp,1470,0,8,normal
udp,43,111,261,normal
tcp,0,0,411,anomaly
tcp,0,0,239,anomaly
tcp,297,1433,12,normal
tcp,214,1918,14,normal
tcp,0,0,1,normal
tcp,320,4624,22,normal
tcp,0,0,116,anomaly
icmp,78,0,10,normal
tcp,0,0,165,anomaly
tcp,10389,0,5,normal
icmp,8,0,1,anomaly
tcp,0,0,190,anomaly
tcp,0,0,182,anomaly
tcp,375,255,17,normal
tcp,0,0,247,anomaly
tcp,0,0,148,anomaly
tcp,222,488,11,normal
udp,1,0,26,anomaly
tcp,54540,8314,4,anomaly
tcp,0,0,223,anomaly
udp,43,43,2,normal
tcp,0,0,1,normal
tcp,298,498,11,normal
tcp,0,0,145,anomaly
udp,1,0,43,anomaly
tcp,0,0,236,anomaly
tcp,0,0,151,anomaly
tcp,314,1145,20,normal
tcp,308,785,13,normal
tcp,319,4143,14,normal
tcp,0,0,147,anomaly
icmp,1032,0,22,anomaly
icmp,1032,0,511,anomaly
tcp,0,0,127,anomaly
tcp,246,9648,1,normal
udp,105,147,1,normal
tcp,202,454,11,normal
tcp,0,0,267,anomaly
tcp,215,25078,2,normal
tcp,0,0,1,normal
tcp,306,234,1,normal
tcp,0,0,122,anomaly
tcp,0,0,258,anomaly
tcp,0,0,150,anomaly
tcp,0,0,2,normal
tcp,19,0,2,normal
tcp,0,0,17,anomaly
tcp,0,0,108,anomaly
tcp,0,0,187,anomaly
tcp,0,0,275,anomaly
tcp,0,0,286,anomaly
tcp,0,0,272,anomaly
tcp,0,0,126,anomaly
tcp,327,3200,13,normal
tcp,919,386,1,normal
tcp,0,0,215,anomaly
icmp,18,0,1,anomaly
tcp,0,0,141,anomaly
tcp,0,0,126,anomaly
tcp,225,702,15,normal
tcp,0,0,137,anomaly
tcp,0,0,265,anomaly
tcp,0,0,225,anomaly
udp,1,0,32,anomaly
tcp,1579,329,1,normal
tcp,164,9785,1,normal
tcp,0,0,238,anomaly
tcp,0,0,300,anomaly
tcp,0,0,221,anomaly
tcp,165,7461,1,normal
tcp,306,1380,2,normal
tcp,0,0,250,anomaly
tcp,0,0,60,anomaly
tcp,0,0,82,anomaly
tcp,0,0,130,anomaly
tcp,242,1752,23,normal
tcp,817,327,1,normal
icmp,18,0,1,anomaly
udp,43,43,114,normal
tcp,0,0,245,anomaly
tcp,0,0,195,anomaly
tcp,204,3881,13,normal
tcp,0,0,148,anomaly
udp,44,135,31,normal
tcp,299,8091,1,normal
tcp,0,0,1,normal
icmp,8,0,1,anomaly
tcp,0,0,128,anomaly
tcp,329,3290,11,normal
udp,44,130,241,normal
tcp,0,0,209,anomaly
tcp,0,0,142,anomaly
tcp,1,0,2,anomaly
tcp,0,0,1,normal
tcp,224,2602,5,normal
tcp,335,406,12,normal
tcp,229,820,4,normal
udp,146,105,5,normal
icmp,8,0,1,anomaly
tcp,3909,0,5,normal
tcp,1601,326,1,normal
tcp,0,0,252,anomaly
tcp,196,22792,4,normal
tcp,146,423,1,normal
tcp,253,397,3,normal
tcp,0,0,206,anomaly
tcp,0,0,101,anomaly
tcp,0,0,280,anomaly
tcp,219,1565,6,normal
tcp,223,3090,2,normal
tcp,1436,315,1,normal
tcp,224,3616,18,normal
tcp,250,4713,16,normal
tcp,0,0,98,anomaly
tcp,228,1319,3,normal
tcp,238,318,18,normal
tcp,0,0,124,anomaly
tcp,0,0,1,anomaly
icmp,520,0,108,anomaly
tcp,342,1268,2,normal
tcp,0,0,199,anomaly
tcp,223,2826,2,normal
tcp,988,331,1,normal
tcp,0,0,125,anomaly
tcp,353,270,1,normal
tcp,0,0,206,anomaly
tcp,0,0,2,anomaly
tcp,1710,375,1,anomaly
icmp,30,0,2,normal
tcp,305,3516,8,normal
tcp,0,0,242,anomaly
tcp,0,0,257,anomaly
udp,147,105,5,normal
tcp,1281,443,1,normal
udp,28,0,95,anomaly
tcp,889,363,1,normal
tcp,0,0,247,anomaly
tcp,309,10378,11,normal
icmp,1032,0,511,anomaly
udp,44,134,117,normal
icmp,520,0,286,anomaly
tcp,768,331,1,normal
tcp,333,12085,3,normal
tcp,265,2776,14,normal
tcp,267,23875,1,normal
tcp,292,443,7,normal
udp,105,146,5,normal
udp,46,46,114,normal
tcp,231,321,3,normal
tcp,224,3462,7,normal
tcp,212,5044,1,normal
icmp,1032,0,218,anomaly
tcp,209,957,3,normal
tcp,0,0,185,anomaly
tcp,235,2115,1,normal
icmp,8,0,1,anomaly
tcp,0,0,263,anomaly
udp,112,45,4,normal
tcp,245,381,1,normal
tcp,195,1993,9,normal
tcp,0,0,1,normal
udp,44,154,206,normal
tcp,2092,336,1,normal
udp,45,78,286,normal
tcp,0,0,135,anomaly
udp,45,128,119,normal
tcp,205,539,14,normal
tcp,54540,8315,2,anomaly
tcp,0,0,135,anomaly
icmp,8,0,1,anomaly
tcp,0,0,286,anomaly
udp,42,42,89,normal
udp,46,46,92,normal
tcp,357,10481,12,normal
tcp,308,5872,14,normal
tcp,0,0,116,anomaly
tcp,2706,363,1,normal
udp,45,131,87,normal
udp,147,105,1,normal
tcp,0,0,249,anomaly
tcp,383,0,2,normal
tcp,0,0,7,anomaly
tcp,641,0,2,normal
tcp,355,540,18,normal
tcp,0,0,275,anomaly
tcp,0,0,141,anomaly
tcp,0,0,6,anomaly
tcp,1156,521,1,normal
tcp,227,9703,17,normal
tcp,1242,2449,1,anomaly
tcp,0,0,14,anomaly
tcp,0,0,191,anomaly
tcp,192,0,2,normal
tcp,0,0,1,anomaly
tcp,221,14561,20,normal
tcp,245,8546,5,normal
udp,146,105,1,normal
tcp,201,3796,2,normal
tcp,0,0,214,anomaly
tcp,3405,334,1,normal
tcp,219,3313,1,normal
tcp,340,6731,4,normal
tcp,298,1691,29,normal
tcp,324,1875,2,normal
tcp,7012,0,5,normal
tcp,205,465,3,normal
tcp,217,260,5,normal
tcp,301,16802,12,normal
tcp,238,1401,7,normal
tcp,330,1892,1,normal
tcp,244,2295,5,normal
tcp,0,0,256,anomaly
tcp,0,0,233,anomaly
tcp,142,17893,21,normal
tcp,14189,0,13,normal
udp,46,83,104,normal
icmp,30,0,2,normal
tcp,0,0,34,anomaly
tcp,203,1040,5,normal
tcp,0,0,1,normal
icmp,30,0,4,normal
udp,147,105,1,normal
udp,46,72,250,normal
tcp,0,0,1,anomaly
tcp,573,283,1,normal
tcp,0,0,48,anomaly
tcp,1637,327,1,normal
tcp,311,8004,22,normal
tcp,157,27062,4,normal
tcp,0,0,61,anomaly
tcp,0,0,136,anomaly
udp,215,0,1,anomaly
udp,45,45,203,normal
tcp,0,0,268,anomaly
udp,35,91,3,normal
icmp,1480,0,11,anomaly
tcp,192,0,2,normal
tcp,0,0,59,anomaly
tcp,243,274,20,normal
tcp,333,1948,1,normal
tcp,206,955,8,normal
tcp,346,5859,1,normal
udp,44,131,139,normal
tcp,94,7466,1,normal
tcp,796,333,1,normal
tcp,222,3351,61,normal
tcp,0,0,1,anomaly
tcp,237,5939,10,normal
tcp,2685,323,1,normal
tcp,209,1080,16,normal
tcp,0,0,2,normal
tcp,0,0,233,anomaly
tcp,358,1329,28,normal
tcp,0,0,281,anomaly
tcp,1126224,16064,1,normal
tcp,163,14600,1,normal
tcp,0,0,12,anomaly
tcp,211,480,30,normal
tcp,715,328,1,normal
icmp,520,0,468,anomaly
tcp,0,0,274,anomaly
tcp,192,0,2,normal
tcp,331,924,6,normal
tcp,210,1399,3,normal
tcp,0,0,1,anomaly
tcp,324,1668,1,normal
tcp,299,12067,16,normal
tcp,0,0,16,anomaly
tcp,0,0,260,anomaly
tcp,54540,8314,2,anomaly
tcp,11998,1383,1,normal
tcp,220,2714,24,normal
tcp,0,0,252,anomaly
tcp,54540,8314,4,anomaly
tcp,13108,1381,1,normal
tcp,290,2004,41,normal
tcp,0,0,422,anomaly
tcp,0,0,235,anomaly
tcp,204,7203,24,normal
tcp,315,5888,3,normal
tcp,0,0,289,anomaly
tcp,0,0,237,anomaly
tcp,221,296,12,normal
udp,105,146,1,normal
tcp,282,4768,14,normal
tcp,292,9001,2,normal
tcp,0,0,1,normal
tcp,0,0,234,anomaly
icmp,18,0,1,anomaly
tcp,0,5696,1,anomaly
tcp,0,0,1,anomaly
udp,146,105,1,normal
tcp,0,0,219,anomaly
tcp,226,2769,7,normal
tcp,0,0,272,anomaly
tcp,0,0,143,anomaly
tcp,0,0,1,normal
tcp,347,362,9,normal
tcp,314,1108,4,normal
tcp,210,16144,1,normal
tcp,0,0,100,anomaly
tcp,251,1414,5,normal
tcp,193,17733,32,normal
tcp,981,410,1,normal
tcp,971,328,1,normal
tcp,710,328,1,normal
tcp,0,0,294,anomaly
tcp,0,0,235,anomaly
tcp,210,360,2,normal
udp,44,115,2,normal
tcp,0,0,253,anomaly
tcp,253,2802,1,normal
tcp,378,2488,6,normal
icmp,1032,0,511,anomaly
tcp,678,280,1,normal
tcp,0,0,292,anomaly
tcp,210,310,7,normal
udp,44,127,65,normal
icmp,18,0,1,anomaly
tcp,0,0,236,anomaly
tcp,0,0,231,anomaly
udp,1,0,12,anomaly
tcp,861,331,1,normal
tcp,0,0,236,anomaly
tcp,0,0,259,anomaly
tcp,0,0,173,anomaly
tcp,1,0,2,anomaly
tcp,700,326,2,normal
tcp,0,0,269,anomaly
udp,43,43,80,normal
tcp,236,15777,1,normal
tcp,0,0,230,anomaly
tcp,0,0,1,anomaly
tcp,249,1820,9,normal
tcp,368,200,12,normal
icmp,1480,0,2,anomaly
tcp,189,3865,29,normal
tcp,0,0,269,anomaly
tcp,3025,331,1,normal
tcp,286,2055,15,normal
tcp,315,349,3,normal
tcp,0,0,22,anomaly
udp,43,75,133,normal
tcp,224,3867,8,normal
tcp,0,0,2,normal
tcp,0,0,288,anomaly
tcp,227,6822,6,normal
tcp,211,365,10,normal
tcp,217,301,23,normal
tcp,283,973,7,normal
tcp,766,337,1,normal
tcp,0,0,303,anomaly
udp,43,76,188,normal
tcp,1096,332,1,normal
udp,28,0,34,anomaly
icmp,1032,0,88,anomaly
tcp,0,0,125,anomaly
tcp,784,329,1,normal
tcp,226,29200,1,normal
tcp,0,0,509,anomaly
tcp,319,3831,6,normal
tcp,281,744,4,normal
tcp,309,8584,4,normal
tcp,641,0,2,normal
tcp,234,346,1,normal
tcp,8766,0,4,normal
tcp,3775,0,23,normal
tcp,0,0,1,normal
tcp,306,575,20,normal
tcp,0,0,296,anomaly
icmp,1032,0,511,anomaly
icmp,78,0,10,normal
tcp,232,938,10,normal
tcp,1599,330,1,normal
tcp,0,0,2,normal
tcp,0,0,227,anomaly
tcp,307,711,3,normal
tcp,322,1694,2,normal
tcp,0,0,91,anomaly
tcp,0,0,240,anomaly
tcp,2361,328,1,normal
tcp,0,0,1,normal
udp,43,76,156,normal
tcp,151,0,1,normal
tcp,0,0,141,anomaly
tcp,0,0,64,anomaly
tcp,0,0,247,anomaly
tcp,286,365,31,normal
tcp,0,0,215,anomaly
tcp,0,0,40,anomaly
tcp,326,1820,1,normal
tcp,220,310,2,normal
udp,45,111,246,normal
udp,1,0,32,anomaly
tcp,0,0,127,anomaly
icmp,1032,0,511,anomaly
tcp,295,6300,1,normal
tcp,0,0,94,anomaly
udp,46,137,12,normal
tcp,848,2586,1,normal
tcp,0,0,168,anomaly
tcp,0,0,268,anomaly
tcp,0,0,272,anomaly
tcp,0,0,2,anomaly
icmp,1032,0,365,anomaly
tcp,191,5678,6,normal
tcp,235,1075,7,normal
tcp,1901,363,1,normal
udp,105,146,4,normal
tcp,306,2507,6,normal
tcp,0,0,278,anomaly
udp,44,74,191,normal
tcp,0,0,121,anomaly
udp,1,0,36,anomaly
tcp,12,0,1,normal
tcp,866,329,1,normal
tcp,0,0,199,anomaly
tcp,1013,381,1,normal
tcp,252,273544,1,normal
tcp,0,0,230,anomaly
tcp,234,3351,3,normal
tcp,0,0,93,anomaly
udp,45,45,306,normal
tcp,5891,0,17,normal
tcp,0,0,144,anomaly
tcp,219,3846,13,normal
udp,45,81,296,normal
tcp,320,3957,5,normal
tcp,204,122,3,normal
tcp,0,0,265,anomaly
udp,28,0,38,anomaly
tcp,0,0,141,anomaly
udp,33,49,1,normal
tcp,375,1003,19,normal
tcp,0,0,235,anomaly
tcp,350,2097,10,normal
tcp,0,0,2,normal
tcp,0,0,192,anomaly
tcp,0,0,236,anomaly
tcp,0,0,145,anomaly
tcp,7,138,1,normal
tcp,215,6074,1,normal
tcp,352,1010,33,normal
tcp,0,0,118,anomaly
tcp,0,0,97,anomaly
udp,147,0,5,normal
tcp,196,5299,13,normal
tcp,226,2507,4,normal
tcp,0,0,120,anomaly
tcp,0,0,224,anomaly
tcp,222,1236,22,normal
tcp,235,608,15,normal
tcp,54540,8314,5,anomaly
tcp,222,1295,1,normal
tcp,0,0,229,anomaly
udp,145,0,1,normal
tcp,59,0,12,normal
tcp,0,0,272,anomaly
tcp,210,2446,7,normal
tcp,210,791,15,normal
tcp,0,0,66,anomaly
tcp,0,0,151,anomaly
tcp,0,0,4,anomaly
udp,44,127,235,normal
tcp,0,0,172,anomaly
tcp,0,0,67,anomaly
tcp,787,332,1,normal
tcp,0,0,267,anomaly
tcp,0,0,72,anomaly
tcp,207,916,7,normal
tcp,218,307,4,normal
tcp,0,0,1,normal
udp,146,105,1,normal
udp,146,105,1,normal
tcp,0,0,216,anomaly
udp,45,71,155,normal
tcp,180,175,1,normal
tcp,0,0,286,anomaly
tcp,0,0,97,anomaly
tcp,291,928,21,normal
tcp,0,0,208,anomaly
udp,42,126,319,normal
tcp,57,170,1,normal
tcp,231,2698,4,normal
icmp,8,0,1,anomaly
tcp,1171,283,1,normal
udp,44,125,73,normal
tcp,244,1028,21,normal
tcp,301,3660,22,normal
tcp,201,1026,10,normal
udp,45,120,261,normal
tcp,0,0,273,anomaly
tcp,0,0,244,anomaly
tcp,292,3543,7,normal
tcp,0,0,10,anomaly
tcp,0,0,107,anomaly
tcp,1288,335,1,normal
tcp,0,0,274,anomaly
tcp,0,0,145,anomaly
tcp,0,0,115,anomaly
tcp,0,0,186,anomaly
udp,1,0,138,anomaly
tcp,0,0,199,anomaly
udp,28,0,81,anomaly
tcp,204881,335,1,normal
udp,28,0,83,anomaly
tcp,0,0,234,anomaly
tcp,6062,0,4,normal
tcp,194,0,1,normal
udp,45,71,138,normal
icmp,520,0,449,anomaly
udp,33,0,1,normal
tcp,914,370,1,normal
udp,45,142,73,normal
tcp,358,1486,7,normal
icmp,30,0,1,normal
tcp,213,1966,8,normal
tcp,0,0,126,anomaly
tcp,0,0,270,anomaly
tcp,0,0,225,anomaly
tcp,0,0,107,anomaly
tcp,0,0,233,anomaly
tcp,12324,0,2,normal
tcp,0,0,241,anomaly
tcp,382,6496,1,normal
tcp,0,0,149,anomaly
tcp,245,0,2,normal
tcp,305,1143,3,normal
udp,516,4,18,normal
udp,44,44,5,normal
tcp,1,0,2,anomaly
tcp,245,1143,7,normal
tcp,54540,8314,2,anomaly
tcp,246,242,3,normal
tcp,0,0,62,anomaly
icmp,18,0,1,anomaly
tcp,0,0,146,anomaly
tcp,236,309,13,normal
udp,44,78,135,normal
udp,147,105,5,normal
tcp,143,9598,1,normal
tcp,0,5828,2,anomaly
tcp,0,0,196,anomaly
udp,28,0,20,anomaly
udp,516,4,271,normal
tcp,0,0,1,normal
tcp,8173,0,13,normal
udp,28,0,48,anomaly
tcp,0,0,278,anomaly
tcp,0,0,246,anomaly
tcp,1,0,2,anomaly
tcp,0,0,221,anomaly
tcp,0,0,266,anomaly
tcp,355,330,7,normal
tcp,0,0,227,anomaly
tcp,202,6527,8,normal
tcp,0,0,1,anomaly
tcp,312,6107,3,normal
tcp,253,607,9,normal
tcp,0,0,18,normal
udp,44,132,168,normal
tcp,207,372,4,normal
udp,1,0,26,anomaly
tcp,0,0,108,anomaly
icmp,8,0,1,anomaly
tcp,235,21900,1,normal
udp,42,42,3,normal
udp,207,0,2,anomaly
icmp,8,0,1,anomaly
udp,516,4,115,normal
tcp,0,0,178,anomaly
icmp,1032,0,154,anomaly
tcp,303,15021,7,normal
tcp,215,26526,3,normal
icmp,8,0,1,anomaly
tcp,0,0,264,anomaly
tcp,0,0,71,anomaly
tcp,0,0,252,anomaly
tcp,8641,16120,1,normal
tcp,285,281,11,normal
tcp,0,0,281,anomaly
tcp,315,9998,2,normal
tcp,320,0,1,normal
tcp,279,255,1,normal
tcp,0,0,198,anomaly
udp,42,42,19,normal
icmp,30,0,2,normal
tcp,253,453,8,normal
tcp,153,9267,2,normal
tcp,0,0,122,anomaly
tcp,302,967,6,normal
tcp,0,0,272,anomaly
udp,105,146,2,normal
tcp,269,1283,1,normal
tcp,10,142,1,normal
tcp,0,0,141,anomaly
tcp,0,0,147,anomaly
tcp,241,36362,1,normal
tcp,0,0,242,anomaly
tcp,172,1138,5,normal
tcp,314,7596,1,normal
udp,1,0,18,anomaly
udp,43,73,79,normal
icmp,8,0,1,anomaly
tcp,0,0,138,anomaly
tcp,0,0,119,anomaly
tcp,0,0,138,anomaly
icmp,520,0,457,anomaly
tcp,0,0,1,normal
tcp,364,236,33,normal
tcp,0,0,202,anomaly
tcp,209,1965,30,normal
tcp,0,0,1,normal
tcp,0,0,286,anomaly
tcp,275,3183,3,normal
icmp,1032,0,511,anomaly
tcp,0,0,265,anomaly
tcp,0,0,138,anomaly
tcp,0,0,263,anomaly
tcp,0,0,1,normal
tcp,0,0,207,anomaly
icmp,8,0,1,anomaly
icmp,1032,0,511,anomaly
tcp,232,337,14,normal
tcp,501760,0,2,normal
tcp,0,0,221,anomaly
tcp,313,248,6,normal
tcp,225,2617,2,normal
tcp,338,1240,10,normal
tcp,4539,0,18,normal
tcp,0,0,244,anomaly
tcp,0,0,1,anomaly
tcp,0,0,1,normal
tcp,0,0,2,normal
udp,1,0,4,anomaly
tcp,203,331,7,normal
udp,46,76,238,normal
tcp,0,0,123,anomaly
udp,48,48,1,normal
tcp,200,293,10,normal
tcp,1970,101286,1,normal
tcp,334,0,2,anomaly
tcp,211,2203,17,normal
tcp,0,0,109,anomaly
tcp,0,0,134,anomaly
tcp,0,0,213,anomaly
icmp,8,0,1,anomaly
tcp,325,6665,5,normal
udp,43,146,75,normal
udp,42,123,34,normal
tcp,0,0,252,anomaly
tcp,0,0,121,anomaly
tcp,0,0,171,anomaly
tcp,214,815,13,normal
tcp,149,43465,1,normal
tcp,289,647,14,normal
icmp,8,0,1,anomaly
tcp,0,0,71,anomaly
icmp,8,0,1,anomaly
tcp,9,269,1,normal
udp,146,105,1,normal
tcp,0,0,170,anomaly
tcp,202,698,14,normal
tcp,298,2239,6,normal
tcp,0,0,215,anomaly
tcp,370,414,4,normal
udp,44,126,73,normal
tcp,0,0,121,anomaly
tcp,322,1973,22,normal
tcp,219,6902,19,normal
tcp,0,0,1,anomaly
tcp,231,3222,3,normal
tcp,201,3026,12,normal
tcp,0,0,124,anomaly
udp,36,101,2,normal
tcp,205,307,39,normal
tcp,0,0,109,anomaly
tcp,312,2251,8,normal
tcp,0,0,139,anomaly
udp,105,145,2,normal
tcp,0,0,116,anomaly
tcp,0,0,163,anomaly
tcp,235,258,8,normal
tcp,0,0,76,anomaly
tcp,226,191,9,normal
tcp,0,0,126,anomaly
tcp,0,0,184,anomaly
tcp,1100,330,1,normal
tcp,0,0,269,anomaly
tcp,0,0,110,anomaly
udp,45,82,229,normal
tcp,0,0,1,anomaly
tcp,0,0,256,anomaly
tcp,283,1368,1,normal
tcp,230,302,7,normal
tcp,0,0,129,anomaly
tcp,0,0,158,anomaly
tcp,1,0,2,anomaly
tcp,0,0,292,anomaly
tcp,40494,0,15,normal
tcp,0,0,1,normal
tcp,0,0,28,anomaly
tcp,0,0,214,anomaly
tcp,219,1042,19,normal
tcp,302,2550,6,normal
tcp,487,7477,14,normal
icmp,1032,0,269,anomaly
tcp,106,3079,1,normal
tcp,0,0,295,anomaly
tcp,1248,329,1,normal
tcp,1376,0,3,normal
tcp,501760,0,2,normal
tcp,0,0,240,anomaly
tcp,4004,370,1,normal
tcp,6,109,3,anomaly
tcp,0,0,109,anomaly
tcp,271,920,20,normal
tcp,0,0,163,anomaly
tcp,225,550,19,normal
tcp,0,0,116,anomaly
tcp,252,8260,2,normal
tcp,0,0,128,anomaly
tcp,236,3222,6,normal
tcp,348,1322,16,normal
tcp,0,0,105,anomaly
tcp,176,2207,1,normal
udp,44,44,15,normal
tcp,0,0,296,anomaly
tcp,713,280,1,normal
tcp,0,0,10,anomaly
icmp,8,0,1,anomaly
tcp,291,573,5,normal
tcp,0,0,241,anomaly
udp,1,0,2,anomaly
tcp,221,671,32,normal
tcp,200,2596,23,normal
tcp,0,0,48,anomaly
icmp,1032,0,511,anomaly
tcp,0,0,223,anomaly
tcp,0,0,131,anomaly
tcp,0,0,132,anomaly
tcp,330,6891,1,normal
tcp,12,0,2,normal
tcp,0,0,298,anomaly
tcp,672,331,1,normal
tcp,224,1998,16,normal
tcp,297,282,25,normal
tcp,0,0,194,anomaly
tcp,0,0,274,anomaly
tcp,1445,329,1,normal
udp,28,0,65,anomaly
tcp,0,0,285,anomaly
tcp,0,0,240,anomaly
icmp,8,0,1,anomaly
udp,45,133,297,normal
tcp,0,0,140,anomaly
udp,42,124,76,normal
tcp,308,2698,2,normal
tcp,0,0,226,anomaly
udp,41,79,123,normal
tcp,0,0,299,anomaly
tcp,252,0,2,normal
tcp,0,0,171,anomaly
tcp,66,18,1,normal
tcp,1194,369,1,normal
tcp,0,0,11,anomaly
tcp,0,0,25,anomaly
udp,44,44,13,normal
tcp,0,0,291,anomaly
icmp,30,0,2,normal
tcp,0,0,177,anomaly
tcp,0,0,140,anomaly
tcp,208,421,1,normal
icmp,8,0,1,anomaly
tcp,1133,329,1,normal
tcp,200,955,1,normal
tcp,327,305,14,normal
tcp,288,6763,20,normal
udp,45,150,97,normal
tcp,0,0,254,anomaly
tcp,7248552,1437092,2,normal
tcp,0,0,108,anomaly
tcp,271,3200,6,normal
tcp,335,480,5,normal
tcp,0,0,8,anomaly
tcp,0,0,1,anomaly
udp,29,0,1,normal
tcp,302,2610,29,normal
tcp,326,12944,22,normal
tcp,0,0,133,anomaly
tcp,0,0,320,anomaly
tcp,332,12282,7,normal
tcp,14,37,1,normal
udp,44,44,123,normal
tcp,0,0,134,anomaly
tcp,0,0,112,anomaly
tcp,0,0,3,anomaly
icmp,8,0,1,anomaly
tcp,321,22780,12,normal
tcp,0,0,209,anomaly
tcp,0,0,68,anomaly
tcp,0,0,11,anomaly
tcp,200,955,14,normal
tcp,0,0,1,normal
tcp,118,6401,1,normal
tcp,7321,0,1,normal
tcp,0,0,55,anomaly
tcp,0,0,138,anomaly
udp,145,105,1,normal
tcp,0,0,187,anomaly
icmp,8,0,1,anomaly
tcp,0,0,265,anomaly
tcp,232,28808,4,normal
tcp,71,0,1,normal
tcp,312,22403,9,normal
tcp,0,0,225,anomaly
tcp,0,0,289,anomaly
icmp,20,0,1,anomaly
tcp,1104,331,1,normal
tcp,2194619,0,2,normal
tcp,0,0,2,normal
tcp,342,8243,1,normal
tcp,330,4294,2,normal
udp,43,68,225,normal
udp,110,33,1,normal
tcp,647,331,1,normal
tcp,235,927,7,normal
tcp,229,1075,7,normal
tcp,0,0,130,anomaly
tcp,311,1837,8,normal
tcp,162,8378,3,normal
tcp,302,734,12,normal
udp,1,0,5,anomaly
tcp,0,0,262,anomaly
udp,45,75,230,normal
tcp,0,0,55,anomaly
tcp,322,16407,4,normal
tcp,0,0,102,anomaly
tcp,230,569,11,normal
tcp,164,8083,7,normal
tcp,0,0,114,anomaly
tcp,35195,0,19,normal
tcp,263,27619,8,normal
udp,44,67,68,normal
tcp,203,8379,10,normal
tcp,0,0,3,anomaly
tcp,0,0,298,anomaly
tcp,215,1713,13,normal
tcp,285,293,2,normal
tcp,2297,336,1,normal
icmp,520,0,457,anomaly
tcp,0,0,271,anomaly
icmp,8,0,1,anomaly
udp,91,0,3,normal
tcp,235,1380,3,normal
tcp,0,0,138,anomaly
udp,43,75,134,normal
tcp,0,0,1,normal
tcp,0,0,128,anomaly
tcp,288,575,11,normal
tcp,0,0,85,anomaly
tcp,0,0,236,anomaly
tcp,329,3765,23,normal
tcp,0,0,27,anomaly
tcp,11,0,1,normal
tcp,0,0,290,anomaly
tcp,0,0,230,anomaly
tcp,301,310,2,normal
tcp,1376,0,1,normal
tcp,208,6530,2,normal
tcp,0,0,114,anomaly
tcp,0,0,237,anomaly
tcp,1580,327,1,normal
tcp,0,0,139,anomaly
tcp,0,0,1,normal
tcp,0,0,109,anomaly
tcp,0,0,19,normal
tcp,0,0,217,anomaly
udp,215,0,1,anomaly
tcp,296,1999,16,normal
icmp,8,0,1,anomaly
tcp,0,0,85,anomaly
udp,145,105,4,normal
tcp,0,0,230,anomaly
icmp,1032,0,205,anomaly
tcp,0,0,257,anomaly
tcp,1,0,2,anomaly
tcp,0,0,120,anomaly
tcp,367,388,16,normal
tcp,369,546,1,normal
tcp,287,925,5,normal
tcp,0,0,228,anomaly
udp,44,80,121,normal
tcp,0,0,131,anomaly
udp,48,48,1,normal
tcp,324,1125,8,normal
tcp,1,0,2,anomaly
tcp,950,331,2,normal
tcp,0,0,254,anomaly
tcp,0,0,79,anomaly
tcp,0,0,136,anomaly
tcp,1261,2451,1,anomaly
tcp,204,2494,14,normal
udp,45,123,54,normal
tcp,0,0,294,anomaly
tcp,204,6356,18,normal
tcp,641,0,1,normal
tcp,0,0,270,anomaly
tcp,302,5166,5,normal
icmp,30,0,2,normal
tcp,0,0,139,anomaly
tcp,0,0,103,anomaly
tcp,186,2958,1,normal
tcp,1772,328,1,normal
tcp,0,0,266,anomaly
tcp,0,0,268,anomaly
udp,102,0,1,normal
tcp,232,2042,14,normal
tcp,191,15272,2,normal
tcp,0,0,283,anomaly
tcp,209,2300,3,normal
tcp,173,2424,4,normal
tcp,211,811,6,normal
tcp,365,1148,2,normal
tcp,208,894,9,normal
tcp,296,589,2,normal
tcp,54540,8314,3,anomaly
tcp,231,375,9,normal
tcp,0,0,112,anomaly
tcp,0,0,289,anomaly
tcp,0,0,19,anomaly
tcp,7,409,1,normal
tcp,1,0,2,anomaly
tcp,0,0,233,anomaly
tcp,250,270,5,normal
icmp,78,0,25,normal
tcp,0,0,104,anomaly
tcp,239,350,4,normal
tcp,235,1695,10,normal
tcp,0,0,247,anomaly
udp,31,0,1,normal
icmp,520,0,459,anomaly
tcp,0,0,103,anomaly
tcp,272,3874,2,normal
tcp,0,0,202,anomaly
icmp,1032,0,511,anomaly
tcp,183,8939,14,normal
tcp,0,0,230,anomaly
tcp,0,0,295,anomaly
tcp,0,0,138,anomaly
tcp,0,0,268,anomaly
tcp,701,2070,1,normal
tcp,218,670,10,normal
tcp,0,0,9,anomaly
udp,48,48,1,normal
tcp,1376,333,2,normal
tcp,0,0,275,anomaly
tcp,0,0,2,anomaly
tcp,212,9911,4,normal
tcp,291,26097,22,normal
tcp,0,0,124,anomaly
tcp,0,0,290,anomaly
tcp,0,0,292,anomaly
tcp,311,488,22,normal
tcp,227,1248,3,normal
tcp,216,4591,13,normal
tcp,211,2156,3,normal
tcp,0,0,87,anomaly
tcp,377,12591,5,normal
udp,30,0,1,normal
udp,44,129,13,normal
tcp,0,0,259,anomaly
tcp,0,0,235,anomaly
tcp,0,0,204,anomaly
tcp,1836,331,1,normal
tcp,0,0,104,anomaly
udp,1,0,11,anomaly
tcp,295,1503,3,normal
tcp,0,0,113,anomaly
tcp,281,3816,8,normal
tcp,368,1856,8,normal
icmp,1032,0,511,anomaly
tcp,0,0,1,normal
udp,46,74,182,normal
