dst_bytes,class
0,anomaly
134,normal
0,anomaly
0,normal
0,normal
279,normal
0,anomaly
5280,normal
105,normal
0,anomaly
136,normal
0,anomaly
419,normal
277,normal
0,normal
418,normal
0,anomaly
147,normal
0,anomaly
0,normal
761,normal
15626,normal
543,normal
0,anomaly
259,normal
0,anomaly
0,anomaly
983,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
422,normal
4962,normal
0,anomaly
0,anomaly
414,normal
1596,normal
76,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
137,normal
0,anomaly
0,anomaly
0,anomaly
1460,normal
70,normal
0,anomaly
960,normal
0,anomaly
0,anomaly
130,normal
1849,normal
0,anomaly
0,normal
142,normal
15165,normal
0,anomaly
11283,normal
6406,normal
1373,normal
0,anomaly
18840,normal
2651,normal
2963,normal
82,normal
446,normal
0,anomaly
0,normal
0,anomaly
325,normal
2451,anomaly
655,normal
0,anomaly
765,normal
0,anomaly
0,anomaly
1380,normal
0,anomaly
48,normal
0,anomaly
0,anomaly
0,anomaly
147,normal
0,anomaly
285,normal
2622,normal
0,anomaly
328,normal
0,anomaly
141,normal
9166,normal
328,normal
0,anomaly
0,anomaly
0,anomaly
139,normal
0,normal
1630,normal
338,normal
8415,normal
0,anomaly
329,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2542,normal
0,normal
633,normal
733,normal
11355,normal
0,anomaly
39,normal
0,normal
756,normal
0,anomaly
0,anomaly
6480,normal
368,normal
0,normal
774,normal
0,anomaly
0,anomaly
0,anomaly
1920,normal
810,normal
5415,normal
7333,normal
0,normal
0,anomaly
0,anomaly
1115,normal
331,normal
0,normal
0,normal
0,anomaly
608,normal
0,anomaly
0,normal
0,anomaly
1446,normal
0,anomaly
105,normal
366,normal
0,anomaly
0,anomaly
46,normal
0,anomaly
0,anomaly
3085,normal
0,normal
331,normal
321,normal
1004,normal
0,normal
78,normal
0,anomaly
0,anomaly
589,normal
326,normal
0,anomaly
2474,normal
0,anomaly
0,anomaly
1905,normal
0,anomaly
573,normal
0,normal
0,anomaly
3783,normal
920,normal
5422,normal
421,normal
9833,normal
0,anomaly
0,anomaly
465,normal
345,normal
0,normal
0,anomaly
127,normal
7197,normal
10714,normal
269,normal
0,anomaly
0,anomaly
3222,normal
955,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
146,normal
655,normal
331,normal
0,anomaly
4841,normal
71,normal
0,anomaly
0,anomaly
728,normal
44,normal
1487,normal
0,anomaly
810,normal
5170,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
0,anomaly
1254,normal
770,normal
1431,normal
0,anomaly
146,normal
0,anomaly
76,normal
0,anomaly
0,anomaly
0,anomaly
110,normal
236,normal
0,anomaly
0,anomaly
1352,normal
0,anomaly
0,anomaly
146,normal
0,anomaly
0,anomaly
2516,normal
4,normal
0,normal
1157,normal
114,normal
0,anomaly
765,normal
0,anomaly
30427,normal
5370,normal
0,anomaly
0,anomaly
2075,normal
0,anomaly
328,normal
0,anomaly
322,normal
0,anomaly
0,anomaly
107,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
5150180,anomaly
0,anomaly
1075,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
105,normal
267,normal
0,anomaly
145,normal
1072,normal
71,normal
982,normal
15121,normal
0,anomaly
15087,normal
383,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
8314,anomaly
0,anomaly
0,anomaly
0,anomaly
357,normal
0,anomaly
0,anomaly
771,normal
331,normal
1247,normal
326,normal
758,normal
5726,normal
0,anomaly
18736,normal
1651,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
145,normal
0,normal
0,anomaly
8611,normal
0,anomaly
0,anomaly
330,normal
2367,normal
0,anomaly
0,anomaly
13020,normal
0,normal
0,anomaly
475,normal
4297,normal
0,anomaly
3295,normal
0,anomaly
1610,normal
0,anomaly
0,anomaly
372,normal
0,anomaly
105,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2514,normal
0,normal
0,anomaly
0,anomaly
292,normal
0,anomaly
1415,normal
0,anomaly
5773,normal
3895,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2586,normal
0,anomaly
0,anomaly
0,anomaly
7877,normal
3451,normal
644,normal
0,anomaly
0,anomaly
2239,normal
0,normal
0,anomaly
525,normal
2698,normal
0,anomaly
0,anomaly
0,normal
8422,normal
0,anomaly
2586,normal
1309,normal
0,anomaly
4185,normal
0,anomaly
0,anomaly
0,anomaly
23401,normal
0,anomaly
4326,normal
0,normal
146,normal
0,normal
0,anomaly
8314,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
236,normal
0,anomaly
8277,normal
0,anomaly
369,normal
0,anomaly
0,anomaly
70,normal
0,anomaly
0,anomaly
5056,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2764,normal
130,normal
0,anomaly
38988,normal
0,anomaly
42,normal
0,anomaly
795,normal
0,anomaly
0,normal
371,normal
1919,normal
0,anomaly
2647,normal
0,anomaly
0,anomaly
0,anomaly
404,normal
0,anomaly
0,anomaly
129,normal
10117,normal
0,anomaly
147,anomaly
0,anomaly
1719,normal
0,anomaly
9443,normal
0,anomaly
71,normal
325,normal
0,anomaly
75,normal
0,anomaly
0,anomaly
46,normal
13692,normal
0,anomaly
0,anomaly
659,normal
2445,normal
0,anomaly
0,normal
44,normal
9567,normal
2202,normal
269,normal
0,anomaly
1469,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
147,normal
0,anomaly
0,anomaly
8970,normal
2507,normal
210,normal
305,normal
1865,normal
324,normal
1511,normal
579,normal
0,anomaly
0,anomaly
0,normal
0,normal
0,anomaly
0,anomaly
332,normal
122343,normal
0,anomaly
0,anomaly
0,anomaly
1592,normal
0,anomaly
105,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
335,normal
15580,normal
0,normal
31639,normal
0,anomaly
329,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
289,normal
0,normal
2435,normal
0,anomaly
105,normal
498,normal
0,anomaly
772,normal
332,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,normal
330,normal
2720,normal
7300,anomaly
0,anomaly
3380,normal
0,normal
8760,normal
0,anomaly
0,anomaly
44,normal
1472,normal
450,normal
5149533,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
1611,normal
0,anomaly
6014,normal
42,normal
0,anomaly
2135,normal
0,anomaly
3503,normal
0,normal
18004,normal
1109,normal
0,anomaly
0,anomaly
0,anomaly
4152,normal
0,anomaly
686,normal
18942,normal
74,normal
0,anomaly
9621,normal
1256,normal
1381,normal
105,normal
0,normal
396,normal
3518,normal
0,anomaly
241,normal
92,normal
352,normal
0,anomaly
0,anomaly
105,normal
294,normal
0,anomaly
325,normal
1425,normal
0,anomaly
0,anomaly
0,normal
987,normal
0,anomaly
100,normal
0,anomaly
0,anomaly
360,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
73,normal
3110,normal
858,normal
8865,normal
0,anomaly
11250,normal
255,normal
0,anomaly
0,anomaly
34193,normal
0,normal
0,anomaly
0,normal
2794,normal
18275,normal
0,anomaly
0,anomaly
0,normal
0,normal
1438,normal
0,anomaly
0,normal
0,anomaly
4,normal
0,normal
105,normal
0,anomaly
0,normal
303,normal
881,normal
0,anomaly
0,anomaly
0,normal
960,normal
0,anomaly
0,anomaly
0,anomaly
26088,normal
657,normal
44,normal
0,normal
0,anomaly
310,normal
1918,normal
2585,normal
0,anomaly
406,normal
0,anomaly
146,normal
2982,normal
0,anomaly
0,anomaly
2239,normal
188,normal
105,normal
8263,normal
0,anomaly
0,anomaly
8314,anomaly
489,normal
10431,normal
5131,normal
424,normal
313,normal
0,anomaly
5131424,normal
489,normal
1464,normal
261,normal
0,normal
0,anomaly
0,anomaly
7466,normal
266,normal
3016,normal
71,normal
0,normal
0,anomaly
0,normal
0,anomaly
1412,normal
6406,normal
430,normal
0,anomaly
0,anomaly
10010,normal
132,normal
335,normal
0,anomaly
1721,normal
733,normal
0,normal
10554,normal
0,anomaly
0,anomaly
0,anomaly
335,normal
256,normal
4152,normal
0,normal
331,normal
105,normal
0,anomaly
0,anomaly
2873,normal
0,anomaly
1478,normal
0,anomaly
0,anomaly
0,anomaly
315,normal
0,anomaly
1319,normal
0,anomaly
1856,normal
769,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
3081,normal
4125,normal
475,normal
0,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
4152,normal
1078,normal
105,normal
82,normal
2193,normal
0,anomaly
86082,normal
0,anomaly
146,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
1619,normal
0,anomaly
0,anomaly
0,anomaly
376,normal
0,anomaly
0,anomaly
1659,normal
0,anomaly
42,normal
2529,normal
940,normal
1263,normal
1840,normal
0,anomaly
0,anomaly
2019,normal
1075,normal
0,anomaly
343,normal
0,anomaly
832,normal
0,normal
0,anomaly
494,normal
365,normal
326,normal
1361,normal
14029,normal
0,anomaly
46,normal
0,normal
0,anomaly
0,anomaly
8314,anomaly
604,normal
0,anomaly
133,normal
0,normal
0,anomaly
0,anomaly
285,normal
0,anomaly
1211,normal
28707,normal
520,normal
0,anomaly
175,normal
0,anomaly
365,normal
363,normal
0,anomaly
1249,normal
258,normal
77,normal
0,anomaly
2249,normal
0,anomaly
0,normal
0,normal
0,anomaly
12884,normal
0,anomaly
0,anomaly
0,normal
0,normal
0,anomaly
0,normal
127,normal
0,anomaly
0,anomaly
0,anomaly
692,normal
0,anomaly
0,anomaly
0,anomaly
329,normal
2280,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
73,normal
126,normal
235,normal
0,anomaly
0,anomaly
115,normal
0,anomaly
0,anomaly
0,anomaly
1108,normal
0,normal
1041,normal
0,anomaly
1384,normal
0,normal
0,anomaly
0,anomaly
2358,normal
0,normal
1691,normal
2282,normal
761,normal
81,normal
0,anomaly
336,normal
0,normal
0,anomaly
3063,normal
330,normal
327,normal
0,anomaly
318,normal
2449,anomaly
0,anomaly
13599,normal
4848,normal
0,anomaly
0,anomaly
334,normal
2057,normal
105,normal
1071,normal
0,anomaly
4624,normal
0,anomaly
0,anomaly
0,normal
42,normal
0,normal
329,normal
1382,normal
0,anomaly
313,normal
0,anomaly
0,normal
0,anomaly
0,normal
2134,normal
0,normal
0,anomaly
3081,normal
0,anomaly
8314,anomaly
4239,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
8314,anomaly
6727,normal
1483,normal
1660,normal
0,anomaly
0,anomaly
1973,normal
88,normal
330,normal
0,anomaly
4173,normal
262,normal
4835,normal
0,anomaly
370,normal
1819,normal
0,anomaly
0,anomaly
0,anomaly
333,normal
0,anomaly
0,normal
5548,normal
1368,normal
0,anomaly
0,anomaly
0,anomaly
313,normal
332,normal
0,anomaly
2488,normal
170,normal
646,normal
2170,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
328,normal
44,normal
531,normal
1885,normal
0,anomaly
261,normal
0,anomaly
549,normal
0,anomaly
0,anomaly
0,anomaly
131,normal
0,anomaly
0,anomaly
0,anomaly
74,normal
133,normal
0,anomaly
0,anomaly
0,normal
80,normal
0,anomaly
0,normal
0,anomaly
135,normal
0,anomaly
8647,normal
0,anomaly
0,anomaly
74,normal
0,anomaly
336,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
7886,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
900,normal
0,anomaly
0,normal
1695,normal
6380,normal
1812,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
128,normal
0,anomaly
307,normal
0,anomaly
16904,normal
327,normal
0,anomaly
458,normal
1322,normal
0,anomaly
1597,normal
11058,normal
0,anomaly
81,normal
0,anomaly
633,normal
126,normal
657,normal
0,anomaly
293,normal
0,anomaly
0,anomaly
1054,normal
0,anomaly
0,anomaly
1155,normal
0,anomaly
0,anomaly
0,anomaly
44,normal
0,anomaly
124,normal
759,normal
1922,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,normal
364,normal
7939,normal
0,anomaly
5220,normal
0,anomaly
0,normal
147,normal
0,anomaly
263,normal
1100,normal
0,anomaly
3804,normal
0,anomaly
0,anomaly
0,anomaly
170,normal
0,anomaly
1364,normal
0,anomaly
0,anomaly
130,normal
1888,normal
2809,normal
741,normal
841,normal
45,normal
0,anomaly
329,normal
0,anomaly
0,anomaly
2224,normal
0,anomaly
75,normal
327,normal
2792,normal
133,normal
5875,normal
13175,normal
146,normal
2013,normal
0,anomaly
0,anomaly
0,anomaly
1141,normal
24758,normal
1783,normal
0,anomaly
8314,anomaly
0,anomaly
0,anomaly
2734,normal
0,normal
3433,normal
0,anomaly
5280,normal
69,normal
335,normal
0,anomaly
301,normal
6850,normal
0,anomaly
14568,normal
2698,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
866,normal
2449,anomaly
0,anomaly
330,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
2698,normal
406,normal
130,normal
0,anomaly
2173,normal
24716,normal
0,anomaly
17449,normal
105,normal
0,anomaly
0,anomaly
1109,normal
189,normal
0,anomaly
43,normal
96,normal
4509,normal
401,normal
0,anomaly
0,anomaly
0,anomaly
1968,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
480,normal
3125,normal
3261,normal
200,normal
0,anomaly
21375,normal
0,anomaly
3991,normal
46,normal
0,anomaly
332,normal
743,normal
402,normal
387,normal
0,anomaly
0,normal
0,anomaly
9518,normal
13023,normal
0,normal
105,normal
0,anomaly
330,normal
0,anomaly
46,normal
331,normal
0,anomaly
0,anomaly
327,normal
0,anomaly
0,anomaly
0,anomaly
540,normal
0,anomaly
0,anomaly
0,anomaly
22691,normal
0,anomaly
0,normal
0,anomaly
2531,normal
1344,normal
0,anomaly
8314,anomaly
0,anomaly
324,normal
338,normal
0,anomaly
0,normal
673,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
294,normal
0,anomaly
0,anomaly
391,normal
295,normal
0,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
1252,normal
0,anomaly
4894,normal
0,normal
0,anomaly
0,anomaly
238,normal
0,anomaly
330,normal
0,normal
0,normal
0,anomaly
993,normal
133,normal
1072,normal
2507,normal
0,anomaly
137,normal
0,anomaly
3081,normal
0,anomaly
1009,normal
42,normal
0,anomaly
1484,normal
2719,normal
0,anomaly
16904,normal
0,anomaly
0,anomaly
476,normal
0,normal
0,anomaly
0,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
130,normal
1709,normal
1484,normal
361,normal
17237,normal
0,normal
1113,normal
0,anomaly
1078,normal
145,normal
634,normal
6757,normal
2239,normal
0,anomaly
1315,normal
0,anomaly
109,anomaly
0,anomaly
0,anomaly
6489,normal
0,normal
0,anomaly
833,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
955,normal
0,anomaly
387,normal
493,normal
70,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
7659,normal
0,anomaly
0,anomaly
3918,normal
6956,normal
0,anomaly
0,anomaly
440,normal
0,anomaly
0,normal
0,anomaly
0,normal
0,anomaly
1301,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
1378,normal
292,normal
0,anomaly
76,normal
0,anomaly
4103,normal
48,normal
46,normal
7962,normal
471,normal
3081,normal
283,normal
616,normal
4111,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
1992,normal
0,anomaly
1592,normal
0,anomaly
16025,normal
0,anomaly
0,anomaly
95,normal
10388,normal
1417,normal
720,normal
0,normal
0,anomaly
29623,normal
0,anomaly
0,anomaly
21900,normal
8188,normal
0,anomaly
0,anomaly
222,normal
0,anomaly
7263,normal
46,normal
129,normal
478,normal
6452,normal
2333,normal
64787,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
88,normal
0,anomaly
0,normal
0,anomaly
0,normal
0,normal
368,normal
1308,normal
337,normal
6015,normal
1619,normal
0,anomaly
0,anomaly
0,anomaly
338,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2451,anomaly
29165,normal
7355,normal
0,anomaly
0,anomaly
0,anomaly
1070,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
324,normal
2139,normal
0,anomaly
261,normal
0,anomaly
0,anomaly
0,anomaly
529,normal
0,anomaly
3544,normal
327,normal
105,normal
0,anomaly
15157,normal
0,anomaly
334,normal
9569,normal
1607,normal
434,normal
0,normal
0,anomaly
810,normal
0,anomaly
0,normal
4978,normal
0,anomaly
2507,normal
18275,normal
8314,anomaly
128,normal
0,anomaly
0,anomaly
0,anomaly
420,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1796,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2109,normal
5593,normal
0,anomaly
2241,normal
3233,normal
2239,normal
0,anomaly
19994,normal
481,normal
74,normal
0,anomaly
8314,anomaly
45,normal
0,normal
0,anomaly
1374,normal
405,normal
0,normal
1075,normal
80,normal
0,anomaly
0,anomaly
0,normal
0,normal
0,anomaly
2669,normal
42,normal
72,normal
0,anomaly
130,normal
0,anomaly
280,normal
512,normal
0,anomaly
12604,normal
22265,normal
0,anomaly
0,anomaly
18604,normal
8346,normal
0,anomaly
0,anomaly
388,normal
0,anomaly
0,anomaly
42,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
398,normal
0,normal
766,normal
0,anomaly
7956,normal
3009,normal
131,normal
0,anomaly
0,anomaly
42,normal
360,normal
2451,anomaly
0,anomaly
5381,normal
0,anomaly
296,normal
0,anomaly
0,normal
363,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
135,normal
1380,normal
0,anomaly
6760,normal
105,normal
141,normal
0,anomaly
0,anomaly
0,anomaly
5941,normal
553,normal
0,anomaly
0,anomaly
100,normal
2860,normal
0,anomaly
42,normal
8314,anomaly
960,normal
439,normal
3731,normal
837,normal
1226,normal
0,anomaly
7333,normal
4,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
15564,normal
84,normal
0,anomaly
335,normal
4512,normal
0,normal
2449,anomaly
8314,anomaly
412,normal
3200,normal
105,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
8891,normal
0,anomaly
707,normal
0,anomaly
0,anomaly
0,anomaly
331,normal
0,normal
998,normal
0,anomaly
0,anomaly
70,normal
0,normal
145,normal
0,normal
0,anomaly
0,anomaly
919,normal
0,anomaly
0,anomaly
1656,normal
0,normal
458,normal
0,anomaly
0,anomaly
0,anomaly
3909,normal
16806,normal
0,anomaly
0,anomaly
0,anomaly
5830,normal
0,anomaly
0,anomaly
0,anomaly
138,normal
3751,normal
443,normal
0,normal
0,anomaly
0,anomaly
1650,normal
0,anomaly
70,normal
0,normal
532,normal
45,normal
11889,normal
501,normal
0,normal
1293,normal
0,anomaly
135,normal
0,normal
10333,normal
0,anomaly
1637,normal
0,normal
330,normal
0,anomaly
0,anomaly
137,normal
4,normal
1193,normal
0,anomaly
0,anomaly
5383,normal
0,normal
0,anomaly
1463,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
930,normal
0,anomaly
0,normal
0,anomaly
381,normal
4152,normal
388,normal
4097,normal
4900,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
70,normal
0,anomaly
0,normal
11763,normal
0,anomaly
0,anomaly
366,normal
13336,normal
38780,normal
0,normal
4743,normal
0,anomaly
1,anomaly
0,anomaly
132,normal
7104,normal
0,anomaly
0,anomaly
0,anomaly
46,normal
0,anomaly
1496,normal
0,anomaly
1342,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
1321,normal
0,anomaly
75,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
77,normal
69,normal
0,anomaly
0,anomaly
1579,normal
260,normal
0,anomaly
0,normal
0,anomaly
1254,normal
370,normal
0,anomaly
6329,normal
0,normal
0,normal
328,normal
0,anomaly
0,anomaly
22075,normal
453,normal
364,normal
0,normal
0,anomaly
105,normal
0,anomaly
0,anomaly
0,anomaly
770,normal
0,anomaly
0,anomaly
132,normal
0,anomaly
0,anomaly
0,anomaly
74,normal
0,normal
0,anomaly
0,anomaly
13042,normal
24,normal
2235,normal
0,anomaly
0,anomaly
3039,normal
7732,normal
0,anomaly
0,anomaly
105,normal
0,anomaly
0,normal
0,anomaly
572,normal
0,anomaly
3248,normal
5150772,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
330,normal
4945,normal
0,anomaly
1382,normal
1858,normal
0,anomaly
0,anomaly
1271,normal
0,anomaly
1167,normal
2824,normal
0,anomaly
332,normal
388,normal
6356,normal
1683,normal
0,anomaly
283,normal
70,normal
2194,normal
383,normal
0,anomaly
0,anomaly
0,anomaly
323,normal
8528,normal
0,anomaly
0,normal
0,anomaly
43,normal
0,anomaly
146,normal
42,normal
0,normal
0,normal
2239,normal
0,anomaly
8314,anomaly
0,anomaly
0,anomaly
2226,normal
130,normal
289,normal
0,anomaly
0,anomaly
609,normal
397,normal
22260,normal
856,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
386,normal
640,normal
0,anomaly
42,normal
0,normal
0,anomaly
330,normal
0,anomaly
1419,normal
788,normal
0,anomaly
12047,normal
38435,normal
332,normal
0,anomaly
480,normal
0,anomaly
404,normal
0,normal
77,normal
7570,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
26466,normal
0,anomaly
44,normal
0,anomaly
0,anomaly
43,normal
0,normal
632,normal
455,normal
0,anomaly
709,normal
0,anomaly
0,anomaly
0,normal
255,normal
331,normal
0,normal
0,normal
40,normal
0,anomaly
0,anomaly
0,anomaly
345,normal
0,anomaly
770,normal
0,anomaly
279,normal
0,anomaly
0,anomaly
6068,normal
0,normal
46,normal
806,normal
0,anomaly
0,anomaly
2271,normal
0,anomaly
861,normal
333,normal
937,normal
1900,normal
0,anomaly
132,normal
0,anomaly
0,normal
24043,normal
0,anomaly
83,normal
0,anomaly
0,anomaly
2592,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
42,normal
0,anomaly
0,anomaly
0,anomaly
2424,normal
2825,normal
336,normal
1650,normal
7712,normal
0,anomaly
0,anomaly
15,anomaly
312,normal
0,anomaly
0,anomaly
75,normal
0,normal
4,normal
0,anomaly
1575,normal
10679,normal
148,normal
1712,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
105,normal
0,normal
0,anomaly
18912,normal
0,normal
0,anomaly
8314,anomaly
1084,normal
0,normal
703,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
2855,anomaly
941,normal
0,anomaly
0,anomaly
336,normal
593,normal
0,anomaly
1493,normal
769,normal
0,anomaly
0,anomaly
105,normal
0,anomaly
0,anomaly
0,anomaly
4158,normal
0,normal
0,anomaly
0,anomaly
7333,normal
1337,normal
0,anomaly
0,anomaly
0,anomaly
333,normal
0,anomaly
0,anomaly
1593580,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
332,normal
4200,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
2289,normal
0,anomaly
4593,normal
791,normal
2617,normal
944,normal
2810,normal
664,normal
0,anomaly
37127,normal
0,anomaly
0,anomaly
0,normal
48,normal
0,anomaly
14468,normal
0,normal
0,anomaly
0,anomaly
3327,normal
2238,normal
0,anomaly
3185,normal
0,anomaly
0,anomaly
9533,normal
1335,normal
