duration,protocol_type,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,tcp,S0,0,0,0,122,20,0.16,255,1,0,0.07,0,0,0,0,anomaly
4,tcp,RSTO,6,18056,1,77,1,0.01,202,1,0,0.44,0,0,0.37,1,anomaly
0,tcp,S0,0,0,0,204,2,0.01,255,2,0.01,0.08,0,0,0,0,anomaly
0,tcp,SF,220,3207,1,4,4,1,4,255,1,0,0.25,0.02,0,0,normal
0,tcp,REJ,0,0,0,215,7,0.03,255,7,0.03,0.07,0,0,1,1,anomaly
0,tcp,SF,207,3452,1,9,13,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,98,2,0.02,255,7,0.03,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,2,2,1,73,126,0.26,0.05,0.03,0.02,0,0,normal
1714,udp,SF,146,105,0,4,2,0.5,255,2,0.01,0.66,0.9,0,0,0,normal
0,tcp,SF,54540,8314,1,5,5,1,13,13,1,0,0.08,0,0.08,0.08,anomaly
0,tcp,S0,0,0,0,297,14,0.05,255,8,0.03,0.07,0,0,0,0,anomaly
0,udp,SF,43,77,0,174,176,1,255,235,0.92,0.01,0,0,0,0,normal
0,tcp,SF,1267,330,1,1,1,1,175,136,0.78,0.02,0.01,0,0,0,normal
0,tcp,S0,0,0,0,298,19,0.06,255,1,0,0.07,0,0,0,0,anomaly
0,udp,SF,45,139,0,73,153,1,255,254,1,0.01,0,0,0,0,normal
0,icmp,SF,30,0,0,8,1,0.12,255,7,0.03,0.01,0.09,0,0,0,normal
0,tcp,SF,54540,8314,1,2,2,1,254,254,1,0,0,0,0.02,0.02,anomaly
0,tcp,SF,7,138,0,1,1,1,144,10,0.03,0.03,0.01,0.2,0,0,normal
0,tcp,S0,0,0,0,290,5,0.02,255,5,0.02,0.05,0,0,0,0,anomaly
0,tcp,SF,54540,8314,1,3,3,1,13,13,1,0,0.08,0,0,0,anomaly
0,tcp,SF,315,1086,1,8,17,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,42,42,0,176,176,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,190,3,0.02,255,14,0.05,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,4,3,0.75,255,60,0.24,0.04,0,0,0,0,anomaly
0,udp,SF,44,44,0,84,164,1,255,246,0.96,0.01,0.01,0,0,0,normal
0,tcp,SF,218,2402,1,9,9,1,254,255,1,0,0,0.01,0,0,normal
39667,tcp,RSTR,1,0,0,2,2,1,255,2,0.01,0.5,1,0,1,1,anomaly
0,tcp,SF,374,0,1,155,5,0.03,255,11,0.04,0.06,0.04,0,0,0,normal
5,tcp,SF,1048,336,1,1,3,1,125,198,0.8,0.03,0.01,0.01,0,0,normal
0,tcp,REJ,0,0,0,511,1,0,255,1,0,0.96,0,0,0.97,1,anomaly
0,tcp,S0,0,0,0,129,14,0.11,255,2,0.01,0.08,0,0,0,0,anomaly
0,tcp,SF,201,290,1,14,14,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,322,93111,1,12,12,1,38,255,1,0,0.03,0.03,0,0,normal
0,tcp,SF,274,3225,1,2,44,1,155,255,1,0,0.01,0.02,0,0,normal
0,tcp,SF,1505,329,1,1,1,1,6,191,1,0,0.17,0.02,0,0,normal
0,tcp,SF,218,1337,1,6,6,1,27,27,1,0,0.04,0,0,0,normal
0,tcp,S0,0,0,0,186,10,0.05,255,10,0.04,0.05,0,0,0,0,anomaly
0,tcp,SF,190,1227,1,39,57,1,220,255,1,0,0,0.02,0,0,normal
0,tcp,S0,0,0,0,131,6,0.05,255,7,0.03,0.06,0,0,0,0,anomaly
0,tcp,SF,223,5567,1,3,3,1,3,255,1,0,0.33,0.04,0,0,normal
0,icmp,SF,182,0,0,1,1,1,4,1,0.25,0.5,0.25,0,0,0,normal
19,tcp,SF,955,281,1,1,1,1,212,156,0.56,0.07,0,0.01,0,0,normal
0,tcp,S0,0,0,0,216,20,0.09,255,20,0.08,0.05,0,0,0,0,anomaly
0,tcp,SF,189,31876,1,1,1,1,25,255,1,0,0.04,0.03,0,0,normal
0,tcp,SF,879,0,1,14,14,1,255,128,0.5,0.02,0.5,0,0,0,normal
0,tcp,SF,328,14087,1,3,3,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,147,147,0,2,2,1,255,2,0.01,0.59,0.98,0,0,0,normal
0,icmp,SF,30,0,0,1,1,1,253,253,1,0,1,0,0,0,normal
0,tcp,S0,0,0,0,267,19,0.07,255,2,0.01,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,65,12,0.18,255,11,0.04,0.08,0,0,1,1,anomaly
0,tcp,S0,0,0,0,271,14,0.05,255,14,0.05,0.07,0,0,0,0,anomaly
0,tcp,SF,308,3307,1,3,6,1,85,121,1,0,0.01,0.02,0,0,normal
0,tcp,SF,328,1197,1,3,3,1,3,255,1,0,0.33,0.04,0,0,normal
0,tcp,S1,0,0,0,1,1,1,42,1,0.02,0.1,0.02,0,0,0,normal
5,tcp,SF,268,279,1,1,3,1,106,102,0.96,0.02,0.01,0,0,0,normal
0,tcp,SF,294,997,1,4,4,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,240,1137,1,5,5,1,202,255,1,0,0,0.01,0,0,normal
0,tcp,SF,306,2698,1,4,14,1,255,247,0.97,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,22,9,0.36,255,28,0.11,0.05,0.02,0,0,0,anomaly
0,tcp,SF,295,471,1,1,1,1,1,255,1,0,1,0.04,0,0,normal
0,tcp,S0,0,0,0,120,10,0.08,255,6,0.02,0.06,0,0,0,0,anomaly
0,tcp,SF,223,3521,1,19,19,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,2,3,1,3,12,1,0,0.67,0.33,0,0,normal
0,tcp,REJ,0,0,0,267,6,0.02,255,6,0.02,0.07,0,0,1,1,anomaly
0,udp,SF,146,0,0,3,1,0.33,255,1,0,0.62,0.92,0,0,0,normal
0,icmp,SF,78,0,0,29,6,0.21,255,7,0.03,0.01,0.03,0,0,0,normal
0,tcp,SF,202,674,1,7,7,1,92,255,1,0,0.01,0.03,0,0,normal
0,tcp,S0,0,0,0,267,19,0.07,255,4,0.02,0.07,0,0,0,0,anomaly
0,tcp,SF,205,10044,1,11,12,1,255,255,1,0,0,0,0,0,normal
7,tcp,SF,1766,0,1,1,1,1,211,1,0,0.04,0.37,0,0,0,normal
0,tcp,SF,246,1817,1,25,25,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,46,73,0,149,151,1,255,225,0.88,0.01,0,0,0,0,normal
0,tcp,SF,5558,0,1,6,6,1,31,97,0.52,0.06,0.52,0.03,0,0,normal
0,tcp,S0,0,0,0,271,23,0.08,255,23,0.09,0.05,0,0,0,0,anomaly
0,tcp,SF,343,10925,1,5,21,1,5,255,1,0,0.2,0.03,0,0,normal
1,tcp,SF,897,329,1,1,2,1,181,134,0.43,0.03,0.01,0.01,0,0,normal
0,tcp,S0,0,0,0,209,16,0.08,255,16,0.06,0.06,0,0,0,0,anomaly
0,tcp,SF,338,1179,1,2,2,1,2,255,1,0,0.5,0.04,0,0,normal
0,tcp,S0,0,0,0,103,3,0.03,255,3,0.01,0.07,0,0,0,0,anomaly
27,tcp,RSTR,0,0,0,1,1,1,255,1,0,1,1,0,0.99,1,anomaly
0,tcp,SF,305,660,1,13,13,1,13,255,1,0,0.08,0.09,0,0,normal
0,tcp,SF,1338,367,1,1,3,1,92,221,0.96,0.02,0.01,0.01,0,0,normal
0,tcp,REJ,0,0,0,492,1,0,255,1,0,1,0,0,0.92,1,anomaly
0,tcp,S0,0,0,0,241,20,0.08,255,20,0.08,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,150,20,0.13,255,13,0.05,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,38,10,0.26,255,30,0.12,0.06,0.01,0,0,0,anomaly
0,tcp,SF,225,901,1,52,52,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,60,1,0.02,255,21,0.08,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,14,3,0.21,255,17,0.07,0.07,0,0,0,0,anomaly
0,tcp,SF,749,0,0,1,1,1,255,42,0.16,0.02,0.16,0,0,0,normal
0,tcp,S0,0,0,0,267,10,0.04,255,10,0.04,0.07,0,0,0,0,anomaly
0,tcp,SF,217,501,1,5,21,1,20,255,1,0,0.05,0.02,0,0,normal
0,udp,SF,45,75,0,71,152,1,255,246,0.96,0.01,0,0,0,0,normal
0,tcp,SF,170,37014,1,1,1,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,287,6,0.02,255,7,0.03,0.07,0,0,0,0,anomaly
0,tcp,SF,2600,286,1,1,1,1,139,114,0.48,0.06,0.01,0.02,0.01,0,normal
0,tcp,S0,0,0,0,4,2,0.5,255,2,0.01,0.07,0,0,0,0,anomaly
0,udp,SF,43,76,0,133,133,1,255,201,0.79,0.01,0,0,0,0,normal
0,tcp,SF,383,0,1,2,4,1,142,14,0.02,0.03,0.02,0.14,0,0,normal
0,tcp,SF,359,1402,1,2,2,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,296,9928,1,3,3,1,58,255,1,0,0.02,0.07,0,0,normal
0,tcp,SF,174,3159,1,1,1,1,26,26,1,0,0.04,0,0,0,normal
0,udp,SF,42,42,0,10,16,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,1145,332,1,1,1,1,181,104,0.57,0.03,0.01,0,0,0,normal
0,icmp,SF,1032,0,0,511,511,1,255,174,0.68,0.02,0.68,0,0,0,anomaly
0,tcp,SF,380,1770,1,32,35,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,50,14,0.28,255,14,0.05,0.05,0,0,0,0,anomaly
0,udp,SF,45,45,0,149,149,1,255,255,1,0,0.01,0,0,0,normal
0,tcp,SF,213,2325,1,10,11,1,198,255,1,0,0.01,0.02,0,0,normal
0,udp,SF,44,137,0,68,149,1,255,214,0.84,0.02,0,0,0,0,normal
0,udp,SF,44,89,0,176,176,1,255,250,0.98,0.01,0.01,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,1,3,200,1,0,0.33,0.18,1,1,normal
0,udp,SF,1,0,0,10,10,1,255,81,0.32,0.11,0.95,0,0.05,0,anomaly
7,tcp,RSTR,0,0,0,2,2,1,255,2,0.01,0.51,1,0,1,1,anomaly
0,tcp,SF,298,2445,1,9,9,1,213,255,1,0,0,0.01,0,0,normal
0,tcp,S0,0,0,0,148,20,0.14,255,1,0,0.07,0,0,0,0,anomaly
25641,tcp,RSTR,1,0,0,2,2,1,255,2,0.01,0.64,1,0,1,1,anomaly
0,tcp,SF,198,1705,1,24,24,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,235,19714,1,1,1,1,31,255,1,0,0.03,0.04,0.03,0,normal
0,tcp,SF,191,13667,1,8,9,1,169,255,1,0,0.01,0.02,0,0,normal
0,tcp,REJ,0,0,0,297,17,0.06,255,17,0.07,0.08,0,0,1,1,anomaly
0,icmp,SF,1032,0,0,511,511,1,255,236,0.93,0.04,0.93,0,0,0,anomaly
0,tcp,SF,283,255,1,8,8,1,255,255,1,0,0.01,0,0,0,normal
0,tcp,REJ,0,0,0,225,6,0.03,255,6,0.02,0.09,0,0,1,1,anomaly
0,tcp,S0,0,0,0,99,1,0.01,255,1,0,0.06,0,0,0,0,anomaly
0,tcp,SF,293,2325,1,10,11,1,239,255,1,0,0,0.01,0,0,normal
0,udp,SF,45,131,0,207,208,1,255,166,0.65,0.01,0,0,0,0,normal
0,udp,SF,33,87,0,1,3,1,255,245,0.96,0.01,0.01,0,0,0,normal
171,tcp,SF,330,538,1,2,3,1,7,255,1,0,0.14,0.05,0,0,normal
0,udp,SF,45,78,0,124,124,1,255,245,0.96,0.01,0.01,0,0,0,normal
0,tcp,SF,290,6763,1,3,15,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,219,465,1,9,10,1,58,255,1,0,0.02,0.05,0,0,normal
0,tcp,REJ,0,0,0,110,7,0.06,255,7,0.03,0.07,0,0,1,1,anomaly
38776,tcp,RSTR,1,0,0,2,2,1,255,2,0.01,0.51,1,0,1,1,anomaly
0,udp,SF,516,4,0,496,496,1,255,255,1,0,1,0,0,0,normal
0,tcp,SF,358,2085,1,10,12,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,296,11,0.04,255,11,0.04,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,121,16,0.13,24,16,0.67,0.17,0.04,0,0,0,anomaly
0,tcp,S0,0,0,0,282,1,0,255,1,0,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,213,14,0.07,255,14,0.05,0.06,0,0,0,0,anomaly
1,tcp,SF,1170,2447,1,1,1,1,120,18,0.15,0.05,0.01,0,0.07,0,anomaly
0,udp,SF,145,0,0,1,1,1,255,2,0.01,0.64,0.95,0,0,0,normal
0,udp,SF,44,127,0,74,74,1,212,149,0.7,0.02,0,0,0,0,normal
0,icmp,SF,30,0,0,1,1,1,52,131,1,0,1,0.31,0,0,normal
0,tcp,SF,237,384,1,2,2,1,252,255,1,0,0,0.01,0,0,normal
0,tcp,SF,321,1116,1,19,19,1,61,255,1,0,0.02,0.03,0,0,normal
0,tcp,SF,226,11052,1,1,1,1,22,255,1,0,0.05,0.04,0,0,normal
0,udp,SF,126,45,0,90,90,1,255,243,0.95,0.01,0.36,0,0,0,normal
0,icmp,SF,30,0,0,1,1,1,44,90,0.98,0.05,0.98,0.28,0,0,normal
0,udp,SF,46,46,0,208,209,1,255,166,0.65,0.01,0,0,0,0,normal
0,icmp,SF,8,0,0,1,6,1,2,14,1,0,1,0.5,0,0,anomaly
0,udp,SF,46,128,0,65,145,1,255,254,1,0.01,0,0,0,0,normal
0,tcp,SF,337,188,1,1,1,1,17,255,1,0,0.06,0.05,0,0,normal
0,tcp,S0,0,0,0,62,1,0.02,255,15,0.06,0.08,0,0,0,0,anomaly
0,tcp,SF,7162,0,1,7,7,1,255,13,0.05,0.07,0.05,0,0,0,normal
0,tcp,REJ,0,0,0,509,1,0,255,1,0,1,0,0,0.98,1,anomaly
20,tcp,SF,1205,333,1,1,1,1,104,178,0.7,0.03,0.01,0.01,0,0,normal
3,tcp,SF,2194619,0,0,2,2,1,16,35,0.38,0.12,0.38,0.06,0,0,normal
0,tcp,SF,346,280,1,10,10,1,255,255,1,0,0,0,0,0,normal
3,tcp,RSTR,0,0,0,335,2,0.01,255,2,0.01,0.52,1,0,1,1,anomaly
0,tcp,S0,0,0,0,139,18,0.13,255,6,0.02,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,140,18,0.13,255,7,0.03,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,117,2,0.02,255,8,0.03,0.06,0,0,0,0,anomaly
1,tcp,SF,1693,326,1,1,2,1,143,179,0.64,0.04,0.01,0.01,0,0,normal
0,tcp,S0,0,0,0,294,20,0.07,255,20,0.08,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,248,15,0.06,255,1,0,0.07,0,0,0,0,anomaly
0,tcp,SF,861,328,1,1,1,1,65,129,0.55,0.09,0.02,0.02,0,0,normal
0,tcp,SF,1132,279,1,1,1,1,119,141,0.54,0.06,0.01,0.01,0,0,normal
0,tcp,SF,1585,442,1,2,4,1,155,106,0.59,0.05,0.01,0.02,0.01,0,normal
0,tcp,S0,0,0,0,241,3,0.01,255,3,0.01,0.07,0,0,0,0,anomaly
0,udp,SF,147,147,0,2,1,0.5,255,1,0,0.69,0.98,0,0,0,normal
0,tcp,S0,0,0,0,177,25,0.14,255,25,0.1,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,33,8,0.24,255,63,0.25,0.02,0.01,0,0,0,anomaly
0,tcp,REJ,0,0,0,225,1,0,255,1,0,0.08,0,0,1,1,anomaly
0,tcp,SF,7,0,0,1,1,1,46,11,0.09,0.04,0.02,0.18,0,0,normal
0,tcp,S0,0,0,0,229,12,0.05,255,12,0.05,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,289,3,0.01,255,3,0.01,0.07,0,0,0,0,anomaly
0,tcp,SF,282,4624,1,5,5,1,26,255,1,0,0.04,0.03,0,0,normal
0,tcp,RSTO,0,0,0,170,9,0.05,255,9,0.04,0.08,0,0,1,1,anomaly
0,udp,SF,43,125,0,74,153,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,191,2241,1,8,11,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,227,1522,1,2,2,1,114,255,1,0,0.01,0.02,0,0,normal
0,tcp,RSTO,0,0,0,72,1,0.01,255,1,0,0.07,0,0,1,1,anomaly
0,tcp,SF,200,1308,1,23,27,1,143,255,1,0,0.01,0.04,0,0,normal
0,tcp,S0,0,0,0,119,1,0.01,255,2,0.01,0.06,0,0,0,0,anomaly
0,udp,SF,35,95,0,1,20,1,49,31,0.63,0.06,0.02,0,0,0,normal
2035,udp,SF,147,105,0,1,1,1,255,2,0.01,0.62,0.87,0,0,0,normal
1,tcp,SF,1737,441,1,1,1,1,19,178,0.95,0.11,0.05,0.02,0,0,normal
0,tcp,RSTO,0,0,0,251,1,0,255,1,0,0.07,0,0,1,1,anomaly
1,tcp,SF,1459,325,1,1,4,1,166,124,0.43,0.02,0.01,0.02,0,0,normal
0,tcp,S0,0,0,0,126,14,0.11,255,7,0.03,0.07,0,0,0,0,anomaly
0,tcp,SF,185,5717,1,9,11,1,10,255,1,0,0.1,0.04,0,0,normal
0,tcp,S0,0,0,0,118,13,0.11,255,20,0.08,0.06,0,0,0,0,anomaly
0,icmp,SF,8,0,0,1,44,1,1,62,1,0,1,0.52,0,0,anomaly
0,tcp,S0,0,0,0,203,1,0,255,1,0,0.07,0,0,0,0,anomaly
0,tcp,SF,192,0,1,2,2,1,5,81,0.8,0.4,0.8,0.02,0,0,normal
0,icmp,SF,8,0,0,1,40,1,1,143,1,0,1,0.5,0,0,anomaly
0,tcp,SF,362,242,1,7,9,1,236,255,1,0,0,0.01,0,0,normal
0,tcp,S0,0,0,0,145,16,0.11,255,4,0.02,0.07,0,0,0,0,anomaly
0,tcp,RSTO,0,0,0,251,1,0,255,1,0,0.08,0,0,1,1,anomaly
0,tcp,S0,0,0,0,42,14,0.33,255,64,0.25,0.02,0,0,0,0,anomaly
0,tcp,SF,865,453,1,1,1,1,255,31,0.12,0.06,0,0,0,0,normal
0,tcp,SF,208,15642,1,5,6,1,5,255,1,0,0.2,0.03,0,0,normal
0,tcp,RSTO,0,0,0,1,1,1,169,110,0.65,0.02,0.01,0,0.01,0.02,normal
0,tcp,SF,215,12984,1,2,2,1,8,255,1,0,0.12,0.02,0,0,normal
0,tcp,REJ,0,0,0,1,1,1,2,247,1,0,0.5,0.11,1,0.88,normal
0,tcp,SF,54540,8314,1,3,3,1,80,80,1,0,0.01,0,0.01,0.01,anomaly
0,tcp,SF,13,144,0,1,1,1,168,11,0.07,0.03,0.01,0,0,0,normal
0,tcp,RSTO,0,0,0,245,14,0.06,255,14,0.05,0.08,0,0,1,1,anomaly
0,icmp,SF,78,0,0,21,7,0.14,255,7,0.03,0.01,0.03,0,0,0,normal
0,tcp,SF,258,7973,1,14,14,1,34,255,1,0,0.03,0.02,0,0,normal
3,tcp,SF,645,331,1,1,2,1,119,131,0.5,0.06,0.01,0.02,0,0,normal
0,tcp,SF,187,312,1,9,19,1,223,255,1,0,0,0.01,0,0,normal
0,icmp,SF,1032,0,0,354,354,1,255,255,1,0,1,0,0,0,anomaly
0,tcp,SF,350,143,1,1,11,1,2,11,1,0,0.5,0.45,0.5,0.91,normal
0,tcp,S0,0,0,0,106,7,0.07,17,2,0.12,0.29,0.06,0,0,0,anomaly
0,tcp,SF,367,2906,1,3,22,1,13,255,1,0,0.08,0.08,0,0,normal
0,tcp,SF,300,2647,1,6,6,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,213,2713,1,1,1,1,1,255,1,0,1,0.05,0,0,normal
0,tcp,S0,0,0,0,293,17,0.06,255,17,0.07,0.05,0,0,0,0,anomaly
0,tcp,SF,216,693,1,5,7,1,5,255,1,0,0.2,0.03,0,0,normal
0,tcp,SF,10,36,0,1,1,1,194,8,0.03,0.02,0.01,0.25,0.03,0,normal
0,udp,SF,46,72,0,107,109,1,255,229,0.9,0.01,0,0,0,0,normal
0,tcp,SF,339,678,1,8,8,1,22,255,1,0,0.05,0.02,0,0,normal
0,tcp,S0,0,0,0,204,5,0.02,255,15,0.06,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,228,18,0.08,255,18,0.07,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,243,14,0.06,255,12,0.05,0.07,0,0,0,0,anomaly
0,udp,SF,1,0,0,12,2,0.17,255,2,0.01,0.26,1,0,0,0,anomaly
3,tcp,SF,992,279,1,1,2,1,22,25,0.82,0.14,0.05,0.08,0,0,normal
0,tcp,REJ,0,0,0,1,2,1,35,118,1,0,0.03,0.22,1,1,normal
0,tcp,REJ,0,0,0,170,19,0.11,255,19,0.07,0.07,0,0,1,1,anomaly
0,tcp,RSTR,0,0,0,1,1,1,255,1,0,0.63,1,0,1,1,anomaly
0,udp,SF,34,34,0,1,5,1,88,42,0.48,0.03,0.01,0,0,0,normal
0,udp,SF,44,133,0,9,29,1,255,255,1,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,1,2,253,1,0,0.5,0.17,1,0.93,normal
20,tcp,SF,102,1341,1,1,1,1,108,1,0.01,0.07,0.01,0,0,0,normal
0,tcp,SF,211,8222,1,1,2,1,43,255,1,0,0.02,0.04,0,0,normal
0,tcp,REJ,0,0,0,240,9,0.04,255,9,0.04,0.07,0,0,1,1,anomaly
0,tcp,SF,203,1762,1,5,5,1,35,255,1,0,0.03,0.03,0,0,normal
6,tcp,SF,0,0,0,1,1,1,51,2,0.02,1,0.02,1,0.92,0.5,anomaly
0,tcp,SF,1230,2449,1,1,1,1,173,1,0.01,0.03,0.01,0,0.01,0,anomaly
0,tcp,S0,0,0,0,286,14,0.05,255,10,0.04,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,8,2,0.25,248,62,0.25,0.02,0,0,0,0,anomaly
0,tcp,SF,320,709,1,19,19,1,94,255,1,0,0.01,0.03,0,0,normal
0,tcp,S0,0,0,0,289,3,0.01,255,3,0.01,0.05,0,0,0,0,anomaly
1,tcp,SF,1561,330,1,2,2,1,166,118,0.71,0.03,0.01,0,0.03,0.03,normal
0,tcp,S0,0,0,0,50,12,0.24,255,53,0.21,0.04,0.01,0,0,0,anomaly
0,icmp,SF,30,0,0,1,1,1,82,131,1,0,1,0.2,0,0,normal
0,tcp,S0,0,0,0,150,17,0.11,255,17,0.07,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,259,10,0.04,200,10,0.05,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,6,2,0.33,255,62,0.24,0.02,0.01,0,0,0,anomaly
0,tcp,S0,0,0,0,137,19,0.14,248,19,0.08,0.06,0,0,0,0,anomaly
1,tcp,RSTR,0,0,0,56,2,0.04,226,2,0.01,0.14,0.25,0,0.46,1,anomaly
0,tcp,REJ,0,0,0,1,1,1,3,2,0.33,1,0.33,1,1,1,anomaly
0,tcp,SF,1195,331,1,1,2,1,77,122,0.73,0.04,0.01,0.02,0,0,normal
0,icmp,SF,1032,0,0,231,231,1,255,255,1,0,1,0,0,0,anomaly
0,tcp,S0,0,0,0,298,18,0.06,255,5,0.02,0.08,0,0,0,0,anomaly
0,icmp,SF,1032,0,0,511,511,1,255,248,0.97,0.01,0.97,0,0,0,anomaly
0,udp,SF,45,78,0,176,176,1,255,255,1,0,0.01,0,0,0,normal
0,udp,SF,28,0,0,97,95,0.98,255,95,0.37,0.02,0.37,0,0.47,0,anomaly
0,tcp,SF,54540,8314,1,4,4,1,63,63,1,0,0.02,0,0.19,0.19,anomaly
0,tcp,SF,1376,0,1,3,3,1,26,15,0.35,0.19,0.35,0.13,0,0,normal
0,icmp,SF,1032,0,0,380,380,1,255,255,1,0,1,0,0,0,anomaly
0,tcp,S0,0,0,0,188,3,0.02,255,3,0.01,0.07,0,0,0,0,anomaly
0,tcp,SF,243,13335,1,12,21,1,255,255,1,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,509,1,0,255,1,0,1,0,0,0.92,1,anomaly
0,tcp,SF,201,1474,1,7,7,1,7,255,1,0,0.14,0.06,0,0,normal
0,tcp,SF,172,0,1,1,1,1,104,31,0.3,0.68,0.29,0,0.64,0.03,normal
0,tcp,SF,10,39,0,1,1,1,69,3,0.01,0.06,0.01,0.67,0,0,normal
0,tcp,REJ,0,0,0,164,1,0.01,255,1,0,0.81,0,0,0.62,1,anomaly
37688,tcp,RSTR,1,0,0,2,2,1,255,2,0.01,0.5,1,0,1,1,anomaly
0,udp,SF,1,0,0,2,2,1,255,33,0.13,0.45,0.67,0,0.31,0,anomaly
0,tcp,SF,195,318,1,9,9,1,130,255,1,0,0.01,0.02,0,0,normal
0,tcp,S0,0,0,0,300,20,0.07,255,20,0.08,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,254,11,0.04,255,11,0.04,0.05,0,0,0,0,anomaly
0,tcp,SF,1130,339,1,1,1,1,85,167,0.67,0.05,0.01,0.01,0,0,normal
318,tcp,SF,334,281,1,5,6,1,255,246,0.96,0.01,0,0,0.02,0.02,normal
0,icmp,SF,8,0,0,1,32,1,1,69,1,0,1,0.51,0,0,anomaly
0,tcp,SF,313,313,1,10,12,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,192,3,0.02,255,6,0.02,0.07,0,0,0,0,anomaly
0,tcp,SF,296,1511,1,4,4,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,217,15560,1,2,19,1,75,255,1,0,0.01,0.01,0,0,normal
0,tcp,SF,512,307,1,1,1,1,240,67,0.24,0.3,0.01,0.03,0.27,0,normal
0,tcp,S2,54540,8315,1,2,2,1,255,255,1,0,0,0,0.04,0.04,anomaly
0,tcp,SF,54540,8314,1,2,2,1,246,246,1,0,0,0,0.02,0.02,anomaly
0,tcp,S0,0,0,0,109,7,0.06,255,20,0.08,0.05,0,0,0,0,anomaly
0,tcp,SF,199,19271,1,19,19,1,47,255,1,0,0.02,0.07,0,0,normal
0,tcp,SF,221,545,1,2,2,1,2,255,1,0,0.5,0.04,0,0,normal
0,tcp,SF,319,0,0,3,2,0.67,20,10,0.1,0.2,0.1,0.2,0,0,normal
0,tcp,S0,0,0,0,252,10,0.04,255,10,0.04,0.07,0,0,0,0,anomaly
0,icmp,SF,1032,0,0,511,511,1,255,162,0.64,0.03,0.64,0,0,0,anomaly
32,tcp,SF,104,449,1,1,1,1,1,1,1,0,1,0,0,0,anomaly
0,tcp,SF,6601,0,1,18,18,1,178,87,0.35,0.03,0.35,0.02,0.02,0,normal
0,tcp,SH,0,0,0,2,1,0.5,25,2,0.08,0.72,0.68,0,0,0,anomaly
0,tcp,SF,37,0,1,151,1,0.01,255,3,0.01,0.06,0.01,0,0,0,normal
0,icmp,SF,520,0,0,269,269,1,255,255,1,0,1,0,0,0,anomaly
0,tcp,S0,0,0,0,171,1,0.01,255,1,0,0.05,0,0,0,0,anomaly
0,tcp,SF,37,0,0,1,1,1,232,11,0.03,0.01,0.03,0.18,0,0,normal
0,tcp,SF,236,285,1,4,6,1,22,255,1,0,0.05,0.02,0,0,normal
0,tcp,S0,0,0,0,202,4,0.02,255,4,0.02,0.07,0,0,0,0,anomaly
